id,y_2000,y_2010,y_2020,y_2021
2,205.0,187.0,227.0,164.0
3,87.0,137.0,648.0,553.0
4,39.0,9.0,34.0,46.0
5,26.0,16.0,95.0,
6,30.0,63.0,182.0,162.0
7,4.0,16.0,55.0,0.0
8,47.0,74.0,101.0,81.0
9,21.0,35.0,31.0,17.0
10,300.0,301.0,355.0,450.0
11,31.0,36.0,140.0,229.0
12,468.0,746.0,1241.0,1212.0
13,794.0,890.0,869.0,720.0
14,91.0,299.0,353.0,482.0
15,36.0,103.0,139.0,0.0
16,236.0,807.0,1195.0,1309.0
17,84.0,412.0,741.0,490.0
18,62.0,77.0,198.0,123.0
19,65.0,136.0,252.0,200.0
20,42.0,255.0,242.0,236.0
21,532.0,763.0,716.0,1153.0
22,82.0,19.0,182.0,79.0
23,83.0,102.0,148.0,82.0
24,336.0,497.0,248.0,13.0
25,44.0,108.0,163.0,111.0
26,61.0,216.0,318.0,510.0
27,82.0,654.0,708.0,1164.0
28,2.0,14.0,38.0,62.0
29,26.0,54.0,96.0,138.0
30,12.0,60.0,178.0,145.0
31,5.0,22.0,53.0,0.0
32,2.0,29.0,23.0,
33,31.0,89.0,130.0,40.0
34,68.0,253.0,737.0,91.0
35,15.0,195.0,414.0,192.0
36,47.0,160.0,331.0,509.0
37,94.0,58.0,121.0,28.0
38,48.0,124.0,182.0,60.0
39,47.0,498.0,733.0,606.0
40,104.0,748.0,779.0,289.0
41,71.0,122.0,201.0,66.0
42,95.0,92.0,212.0,161.0
43,52.0,102.0,108.0,0.0
44,16.0,66.0,56.0,35.0
45,3.0,333.0,683.0,579.0
46,87.0,302.0,360.0,219.0
47,19.0,46.0,46.0,210.0
48,18.0,523.0,558.0,289.0
49,14.0,179.0,354.0,136.0
50,205.0,1053.0,1199.0,563.0
51,16.0,23.0,130.0,74.0
52,946.0,756.0,583.0,501.0
53,333.0,929.0,1382.0,1595.0
54,106.0,671.0,1074.0,1646.0
55,57.0,183.0,262.0,318.0
56,18.0,76.0,92.0,41.0
57,600.0,322.0,403.0,382.0
58,455.0,352.0,341.0,505.0
59,197.0,448.0,570.0,957.0
60,337.0,549.0,666.0,235.0
61,31.0,79.0,196.0,79.0
62,66.0,150.0,399.0,162.0
64,160.0,445.0,564.0,416.0
65,30.0,60.0,113.0,19.0
66,91.0,197.0,255.0,180.0
67,1.0,20.0,113.0,0.0
68,154.0,395.0,640.0,793.0
69,68.0,42.0,68.0,77.0
70,5.0,15.0,107.0,10.0
71,1273.0,2037.0,2345.0,3094.0
72,11.0,75.0,291.0,158.0
73,36.0,321.0,698.0,421.0
74,34.0,73.0,123.0,68.0
75,0.0,112.0,241.0,113.0
76,19.0,159.0,341.0,207.0
77,8.0,965.0,1103.0,1118.0
78,35.0,206.0,424.0,117.0
79,874.0,1137.0,1546.0,1387.0
80,15.0,189.0,175.0,273.0
81,22.0,131.0,173.0,77.0
82,0.0,287.0,444.0,484.0
83,28.0,557.0,1069.0,1296.0
84,46.0,56.0,110.0,
85,64.0,35.0,140.0,103.0
86,546.0,717.0,843.0,900.0
87,113.0,257.0,143.0,36.0
88,15.0,23.0,121.0,24.0
89,100.0,283.0,460.0,256.0
90,761.0,685.0,451.0,412.0
91,142.0,551.0,823.0,466.0
92,,100.0,262.0,358.0
93,117.0,261.0,495.0,386.0
94,22.0,188.0,464.0,450.0
95,73.0,281.0,436.0,106.0
96,105.0,670.0,1332.0,1204.0
97,122.0,588.0,814.0,875.0
98,21.0,492.0,898.0,610.0
99,68.0,133.0,281.0,269.0
100,107.0,230.0,444.0,629.0
101,1081.0,1146.0,1309.0,909.0
102,217.0,372.0,490.0,325.0
103,147.0,505.0,593.0,851.0
105,4.0,74.0,148.0,121.0
106,561.0,649.0,864.0,725.0
107,171.0,351.0,458.0,284.0
108,111.0,169.0,223.0,351.0
109,14.0,65.0,166.0,33.0
110,11.0,116.0,155.0,82.0
111,25.0,437.0,974.0,713.0
112,6.0,58.0,164.0,155.0
113,16.0,293.0,587.0,485.0
114,429.0,144.0,356.0,134.0
115,38.0,142.0,315.0,263.0
116,202.0,1245.0,1641.0,1592.0
117,42.0,476.0,821.0,380.0
118,31.0,55.0,86.0,65.0
119,11.0,156.0,391.0,145.0
120,1.0,46.0,131.0,76.0
121,151.0,504.0,874.0,232.0
122,5.0,,0.0,
123,15.0,106.0,164.0,0.0
124,124.0,112.0,242.0,95.0
125,49.0,268.0,642.0,501.0
126,124.0,0.0,104.0,94.0
127,524.0,775.0,956.0,907.0
128,675.0,971.0,1209.0,1120.0
129,28.0,48.0,133.0,74.0
130,10.0,43.0,114.0,73.0
131,88.0,298.0,435.0,342.0
132,58.0,26.0,64.0,89.0
133,21.0,35.0,59.0,14.0
134,69.0,197.0,392.0,583.0
135,40.0,179.0,464.0,483.0
136,3.0,113.0,249.0,441.0
137,103.0,532.0,977.0,507.0
138,93.0,220.0,267.0,439.0
139,16.0,123.0,211.0,216.0
140,69.0,395.0,633.0,308.0
141,65.0,131.0,203.0,93.0
142,101.0,337.0,777.0,467.0
143,15.0,25.0,55.0,32.0
144,242.0,401.0,482.0,346.0
145,50.0,477.0,764.0,1048.0
146,46.0,343.0,585.0,623.0
147,105.0,343.0,579.0,210.0
148,23.0,67.0,110.0,110.0
149,0.0,54.0,68.0,13.0
150,56.0,306.0,478.0,217.0
151,17.0,206.0,318.0,180.0
152,21.0,61.0,210.0,362.0
153,16.0,215.0,308.0,202.0
154,49.0,191.0,213.0,102.0
155,55.0,293.0,587.0,251.0
156,1.0,262.0,546.0,558.0
157,318.0,67.0,91.0,50.0
158,27.0,248.0,601.0,601.0
159,13.0,23.0,118.0,177.0
160,49.0,226.0,443.0,392.0
161,274.0,360.0,366.0,177.0
162,64.0,372.0,685.0,969.0
163,7.0,18.0,89.0,29.0
164,733.0,1769.0,2107.0,2436.0
165,220.0,631.0,692.0,486.0
166,32.0,139.0,276.0,0.0
167,41.0,184.0,187.0,125.0
168,91.0,240.0,392.0,227.0
169,1.0,181.0,287.0,65.0
170,32.0,85.0,125.0,93.0
171,26.0,65.0,55.0,36.0
172,0.0,195.0,323.0,266.0
173,11.0,85.0,171.0,246.0
174,12.0,336.0,527.0,309.0
175,37.0,77.0,129.0,222.0
176,32.0,165.0,259.0,112.0
177,24.0,53.0,88.0,0.0
178,58.0,131.0,350.0,346.0
179,14.0,24.0,70.0,111.0
180,50.0,385.0,588.0,1049.0
181,86.0,118.0,193.0,159.0
182,1.0,8.0,54.0,0.0
183,58.0,183.0,266.0,359.0
184,29.0,35.0,68.0,103.0
185,310.0,1308.0,1238.0,1579.0
186,125.0,553.0,805.0,659.0
187,15.0,69.0,130.0,0.0
188,4.0,113.0,184.0,238.0
189,41.0,124.0,144.0,114.0
190,15.0,76.0,155.0,0.0
191,56.0,159.0,331.0,134.0
192,24.0,244.0,511.0,657.0
193,10.0,42.0,95.0,67.0
194,41.0,104.0,150.0,151.0
195,1.0,198.0,411.0,357.0
196,10.0,292.0,430.0,270.0
197,102.0,844.0,821.0,1133.0
198,13.0,36.0,53.0,12.0
199,490.0,844.0,694.0,1068.0
200,2.0,20.0,49.0,12.0
201,62.0,121.0,182.0,137.0
202,281.0,780.0,1006.0,1049.0
203,3.0,354.0,504.0,237.0
204,25.0,102.0,163.0,370.0
205,14.0,15.0,34.0,0.0
206,32.0,68.0,106.0,70.0
207,0.0,143.0,337.0,497.0
208,15.0,39.0,52.0,0.0
209,18.0,443.0,834.0,891.0
210,25.0,57.0,185.0,13.0
211,20.0,208.0,345.0,180.0
212,415.0,555.0,792.0,783.0
213,27.0,43.0,53.0,0.0
215,15.0,26.0,37.0,0.0
216,10.0,17.0,28.0,23.0
217,20.0,20.0,49.0,105.0
218,69.0,149.0,220.0,443.0
219,63.0,99.0,353.0,64.0
220,76.0,213.0,442.0,549.0
221,42.0,244.0,363.0,332.0
222,17.0,65.0,76.0,73.0
223,84.0,271.0,610.0,151.0
224,115.0,231.0,265.0,55.0
225,13.0,101.0,157.0,0.0
226,43.0,90.0,95.0,30.0
227,55.0,346.0,530.0,420.0
228,8.0,83.0,154.0,185.0
229,75.0,552.0,1566.0,645.0
