id,y_2014,y_2015,y_2017
2,291.0,402.0,346.0
3,654.0,307.0,519.0
4,6.0,9.0,13.0
5,292.0,395.0,340.0
6,621.0,826.0,704.0
7,1.0,2.0,4.0
8,303.0,174.0,233.0
9,40.0,58.0,64.0
10,1035.0,1089.0,1096.0
11,31.0,39.0,33.0
12,719.0,920.0,833.0
13,549.0,654.0,559.0
14,381.0,618.0,531.0
15,93.0,118.0,109.0
16,1039.0,1493.0,1371.0
17,936.0,1219.0,1017.0
18,124.0,130.0,124.0
19,87.0,171.0,143.0
20,107.0,163.0,138.0
21,935.0,1093.0,910.0
22,108.0,141.0,134.0
23,484.0,551.0,547.0
24,158.0,136.0,83.0
25,72.0,121.0,104.0
26,202.0,325.0,260.0
27,539.0,619.0,509.0
28,19.0,16.0,33.0
29,29.0,57.0,49.0
30,696.0,938.0,875.0
31,20.0,26.0,31.0
32,24.0,22.0,25.0
33,84.0,162.0,102.0
34,513.0,699.0,681.0
35,256.0,394.0,343.0
36,198.0,265.0,237.0
37,632.0,670.0,605.0
38,111.0,157.0,136.0
39,432.0,743.0,554.0
40,714.0,1035.0,903.0
41,135.0,213.0,193.0
42,129.0,164.0,144.0
43,138.0,136.0,92.0
44,9.0,26.0,36.0
45,181.0,255.0,245.0
46,287.0,431.0,402.0
47,86.0,75.0,106.0
48,389.0,491.0,391.0
49,325.0,553.0,464.0
50,1255.0,1524.0,1193.0
51,87.0,113.0,87.0
52,607.0,552.0,473.0
53,959.0,1231.0,978.0
54,511.0,638.0,509.0
55,123.0,179.0,126.0
56,60.0,86.0,70.0
57,542.0,770.0,557.0
58,424.0,621.0,488.0
59,771.0,734.0,745.0
60,343.0,478.0,437.0
61,99.0,200.0,176.0
62,3.0,4.0,3.0
64,486.0,668.0,558.0
65,52.0,98.0,121.0
66,400.0,315.0,391.0
67,42.0,61.0,58.0
68,294.0,495.0,391.0
69,6.0,9.0,15.0
70,631.0,572.0,539.0
71,1054.0,1226.0,993.0
72,96.0,185.0,283.0
73,565.0,740.0,590.0
74,59.0,88.0,102.0
75,48.0,117.0,101.0
76,105.0,232.0,223.0
77,571.0,845.0,713.0
78,172.0,310.0,261.0
79,593.0,728.0,622.0
80,174.0,228.0,220.0
81,64.0,135.0,108.0
82,160.0,303.0,280.0
83,298.0,602.0,429.0
84,71.0,81.0,87.0
85,876.0,1039.0,930.0
86,780.0,974.0,715.0
87,792.0,450.0,244.0
88,482.0,641.0,529.0
89,307.0,446.0,376.0
90,373.0,542.0,386.0
91,511.0,679.0,551.0
92,80.0,174.0,196.0
93,274.0,363.0,280.0
94,273.0,394.0,320.0
95,168.0,230.0,249.0
96,427.0,655.0,591.0
97,356.0,385.0,369.0
98,411.0,655.0,584.0
99,230.0,338.0,261.0
100,472.0,701.0,561.0
101,714.0,783.0,612.0
102,371.0,443.0,386.0
103,593.0,625.0,581.0
105,146.0,172.0,153.0
106,397.0,426.0,393.0
107,623.0,499.0,358.0
108,362.0,239.0,238.0
109,276.0,245.0,283.0
110,131.0,161.0,141.0
111,352.0,515.0,606.0
112,202.0,319.0,259.0
113,683.0,1085.0,935.0
114,370.0,479.0,536.0
115,118.0,175.0,181.0
116,1066.0,1090.0,853.0
117,769.0,1181.0,909.0
118,49.0,49.0,42.0
