id,y_2000,y_2010,y_2020
2,24.13,20.39,21.43
3,56.94,65.63,121.21
4,15.35,10.02,11.68
5,6.59,6.03,7.72
6,20.24,16.38,17.97
7,11.69,11.93,13.05
8,13.46,17.61,18.54
9,6.08,5.38,6.44
10,37.11,33.55,32.06
11,20.84,23.57,28.12
12,24.26,24.96,27.27
13,34.56,33.48,35.54
14,26.54,36.69,37.52
15,21.18,20.1,20.31
16,39.59,45.87,50.51
17,31.94,30.47,32.02
18,21.25,29.68,34.87
19,38.05,34.8,37.33
20,11.23,29.75,31.2
21,21.77,26.22,28.58
22,6.67,7.36,24.8
23,14.13,11,12.7
24,12.31,11.29,9.1
25,26.04,28.29,30.66
26,28.41,29.8,29.15
27,11.87,26.56,26.92
28,7.63,9.46,12.16
29,10.76,11.72,12.97
30,12.31,12.04,22.8
31,16.31,15.99,18.05
32,2.95,3.17,2.97
33,10.93,12.59,14.5
34,17.03,17.87,35.35
35,11.56,16.57,28.33
36,24.55,22.68,27.79
37,23.08,16.96,19.88
38,22.96,23.19,22.23
39,14.47,24.94,29.01
40,11.44,28.68,30.33
41,15.88,14.42,14.82
42,24.75,23.31,26.85
43,14.14,14.1,15.7
44,7.31,8.19,10.34
45,1.71,26.17,60.73
46,17.46,22.38,21.48
47,10.8,10.02,10.51
48,5.85,17.61,18.22
49,12.28,24.05,27.2
50,24.93,28.23,28.78
51,8.48,12.11,18.87
52,23.27,20.17,17.26
53,26.5,27.27,30.94
54,11.16,15.87,17.85
55,21.15,19.37,18.99
56,7,6.94,7.2
57,17.71,10.71,17.89
58,13.55,13.24,14.19
59,22.45,23.88,25.76
60,25.61,33.34,42.4
61,7.56,11.56,11.67
62,32.99,28.08,50.86
64,23.01,38.27,53.18
65,3.51,16.38,23.11
66,23.11,25.87,26.79
67,0.82,5.51,15.64
68,26.03,26.67,27.02
69,11.02,11.81,17.18
70,13.42,12.49,12.46
71,23.48,32.65,36.79
72,5.48,12.78,33.6
73,13.85,28.54,36.21
74,11.32,10.89,11.41
75,0.8,16.39,25.87
76,9.87,19.35,32.54
77,3.44,42.24,55.24
78,11.01,16.79,24.65
79,17.18,15.46,18.83
80,4.83,20.5,20.93
81,7.92,11.28,11.4
82,0.32,17.68,27.85
83,10.08,14.95,18.21
84,8.38,6.28,5.8
85,18.2,17.91,17.41
86,23.23,22.97,23.99
87,13.57,15.54,13.2
88,16.2,11.82,13.04
89,14.41,14.56,15.06
90,19.78,17.76,16.51
91,20.35,22.5,23.75
92,,14.95,24.77
93,11.65,12.36,13.05
94,11.77,10.35,12.21
95,10.12,15.97,16.33
96,17.5,32.32,51.09
97,24.04,35.51,40.05
98,3.46,23.94,36.37
99,16.38,14.68,17.38
100,19.6,18.13,18.35
101,21.83,18.19,20.61
102,13.47,13.37,13.21
103,8.94,13.46,19.44
105,5.07,8.47,19.79
106,15.11,12.56,14.36
107,14.25,19.85,21.99
108,11.21,13.19,13.74
109,11.26,21.47,26.16
110,8.07,16.71,19.01
111,4.51,22.74,49.97
112,7.33,12.8,17.41
113,9.29,36.3,46.56
114,18.42,12.06,12.69
115,11.35,33.12,54
116,13.35,28.17,46.18
117,6.22,33.08,47.61
118,11.93,11.59,12.37
119,10.83,13.11,18.86
120,7.11,14.51,16.39
121,16.01,20.72,23.44
122,1.17,,
123,22.8,24.43,24.93
124,20.14,18.09,18.99
125,13.7,29.35,32.95
126,9.29,0.13,13.44
127,22.14,26.13,26.29
128,27.61,25.03,26.5
129,23.23,21.84,21.57
130,13.18,15.35,22.41
131,18.49,18.06,22
132,5.93,4.58,5.44
133,9.34,9.83,11.72
134,9.65,7.94,11.91
135,12.36,12.48,13.17
136,2.88,18.48,23.51
137,6.27,18.39,23.68
138,5.96,7.04,7.79
139,7,14.75,14.93
140,21.17,25.57,29.1
141,7.13,8.81,8.1
142,20.81,23.66,27.72
143,13.34,13.23,15.8
144,19.93,20.55,22.13
145,15.01,18.75,20.5
146,10.61,17.01,20.77
147,19.44,20.24,25.64
148,16.68,21.46,25.75
149,0.62,6.43,9.89
150,8.51,17.58,20.37
151,5.74,32.27,37.06
152,5.07,7.42,9.21
153,7.28,37.53,39.08
154,21.18,29.2,31.14
155,12.97,23.83,35.61
156,4.61,29.58,40.02
157,16.43,15.31,15.33
158,16.97,33.68,36.9
159,6.74,9.09,10.65
160,25.95,27.07,28.86
161,23.79,25.48,24.71
162,16.52,18.22,19.76
163,9.22,8.18,15.21
164,38.47,36.64,48.11
165,16.47,19.91,20.04
166,7.33,9.46,12.69
167,5.69,7.65,7.57
168,15.6,14.3,14.54
169,1.06,19.72,28.48
170,7.34,17.22,17.77
171,7.55,8.53,10.77
172,0.24,25.38,45.84
173,4.21,9.52,12.04
