id,y_2012,y_2014,y_2016,y_2019
2,55.0,56.0,36.0,43.0
3,167.0,191.0,162.0,156.0
4,14.0,12.0,12.0,10.0
5,18.0,12.0,12.0,7.0
6,36.0,31.0,28.0,26.0
7,10.0,11.0,7.0,5.0
8,40.0,39.0,32.0,34.0
9,16.0,20.0,14.0,21.0
10,76.0,79.0,68.0,47.0
11,95.0,76.0,74.0,46.0
12,56.0,50.0,50.0,47.0
13,59.0,58.0,66.0,64.0
14,65.0,72.0,77.0,86.0
15,44.0,36.0,45.0,49.0
16,106.0,98.0,95.0,95.0
17,42.0,59.0,43.0,42.0
18,71.0,63.0,58.0,58.0
19,72.0,81.0,79.0,78.0
20,48.0,60.0,50.0,37.0
21,55.0,67.0,48.0,40.0
22,15.0,8.0,9.0,15.0
23,21.0,20.0,28.0,12.0
24,28.0,29.0,22.0,27.0
25,43.0,24.0,49.0,40.0
26,53.0,48.0,39.0,53.0
27,53.0,39.0,37.0,45.0
28,22.0,15.0,18.0,12.0
29,10.0,12.0,22.0,16.0
30,31.0,39.0,29.0,27.0
31,32.0,41.0,38.0,29.0
32,,,6.0,
33,33.0,39.0,52.0,40.0
34,37.0,33.0,45.0,57.0
35,46.0,38.0,51.0,43.0
36,31.0,50.0,51.0,43.0
37,56.0,29.0,36.0,41.0
38,38.0,37.0,35.0,32.0
39,61.0,49.0,51.0,52.0
40,53.0,41.0,57.0,55.0
41,19.0,21.0,24.0,21.0
42,40.0,41.0,49.0,48.0
43,28.0,34.0,27.0,36.0
44,11.0,16.0,12.0,15.0
45,144.0,133.0,123.0,134.0
46,37.0,19.0,29.0,34.0
47,30.0,30.0,33.0,17.0
48,34.0,27.0,19.0,29.0
49,39.0,47.0,36.0,34.0
50,60.0,56.0,80.0,28.0
51,33.0,36.0,24.0,43.0
52,75.0,45.0,27.0,31.0
53,59.0,57.0,68.0,52.0
54,34.0,29.0,26.0,24.0
55,32.0,28.0,30.0,22.0
56,7.0,6.0,4.0,6.0
57,32.0,39.0,37.0,36.0
58,20.0,20.0,32.0,15.0
59,45.0,39.0,46.0,41.0
60,26.0,24.0,28.0,27.0
61,20.0,18.0,6.0,13.0
62,,,,
64,51.0,55.0,51.0,55.0
65,61.0,65.0,90.0,54.0
66,41.0,41.0,42.0,40.0
67,13.0,23.0,33.0,30.0
68,56.0,52.0,51.0,41.0
69,9.0,14.0,10.0,13.0
70,13.0,17.0,23.0,5.0
71,97.0,79.0,112.0,52.0
72,26.0,34.0,45.0,46.0
73,72.0,66.0,62.0,64.0
74,12.0,20.0,22.0,16.0
75,20.0,30.0,31.0,21.0
76,47.0,59.0,77.0,56.0
77,132.0,109.0,111.0,94.0
