id,y_2011,y_2013,y_2015,y_2016,y_2017,y_2018,y_2020
383,90.0,82.0,80.0,81.0,82.0,78.0,171.0
385,66.0,67.0,68.0,69.0,69.0,67.0,98.0
386,3.0,3.0,3.0,2.0,1.0,1.0,2.0
387,57.0,57.0,57.0,52.0,52.0,52.0,68.0
388,110.0,109.0,104.0,103.0,105.0,107.0,195.0
389,13.0,13.0,13.0,13.0,13.0,14.0,21.0
390,43.0,43.0,43.0,43.0,43.0,44.0,56.0
391,4.0,4.0,4.0,4.0,4.0,4.0,6.0
392,20.0,20.0,20.0,20.0,20.0,20.0,31.0
393,5.0,5.0,5.0,5.0,5.0,5.0,13.0
394,26.0,27.0,27.0,27.0,27.0,28.0,53.0
395,2.0,2.0,2.0,2.0,2.0,2.0,2.0
396,14.0,14.0,14.0,14.0,14.0,14.0,16.0
397,6.0,6.0,7.0,6.0,6.0,6.0,16.0
398,13.0,13.0,14.0,14.0,15.0,15.0,24.0
399,32.0,32.0,32.0,33.0,33.0,35.0,55.0
400,6.0,7.0,7.0,7.0,7.0,8.0,19.0
401,11.0,12.0,12.0,12.0,12.0,12.0,21.0
402,25.0,25.0,25.0,25.0,25.0,24.0,50.0
403,21.0,21.0,22.0,22.0,23.0,24.0,68.0
404,22.0,22.0,22.0,22.0,22.0,22.0,28.0
405,11.0,11.0,10.0,10.0,10.0,10.0,62.0
406,47.0,48.0,49.0,50.0,50.0,50.0,478.0
407,22.0,23.0,23.0,24.0,25.0,24.0,40.0
408,29.0,29.0,30.0,30.0,30.0,30.0,71.0
409,26.0,29.0,30.0,31.0,32.0,32.0,73.0
410,2.0,3.0,3.0,3.0,3.0,3.0,6.0
411,34.0,34.0,34.0,34.0,35.0,35.0,84.0
412,1.0,1.0,1.0,1.0,1.0,1.0,1.0
413,19.0,19.0,19.0,19.0,19.0,19.0,24.0
414,7.0,7.0,7.0,7.0,7.0,7.0,9.0
415,55.0,59.0,65.0,65.0,69.0,72.0,116.0
416,22.0,22.0,22.0,23.0,22.0,22.0,59.0
417,8.0,8.0,8.0,8.0,7.0,8.0,21.0
418,3.0,3.0,3.0,3.0,3.0,3.0,3.0
419,21.0,22.0,22.0,22.0,23.0,22.0,77.0
420,13.0,13.0,14.0,13.0,13.0,13.0,20.0
421,14.0,15.0,15.0,15.0,15.0,15.0,26.0
422,1.0,1.0,1.0,1.0,1.0,1.0,1.0
423,10.0,10.0,9.0,9.0,9.0,9.0,10.0
424,,,,,,,
425,5.0,5.0,4.0,7.0,8.0,8.0,16.0
426,1.0,1.0,1.0,2.0,2.0,2.0,3.0
427,5.0,5.0,5.0,5.0,5.0,5.0,5.0
428,34.0,34.0,36.0,36.0,37.0,38.0,54.0
429,24.0,27.0,27.0,27.0,29.0,33.0,62.0
430,8.0,8.0,8.0,8.0,8.0,8.0,14.0
431,,,,,,,
432,1.0,1.0,1.0,1.0,1.0,1.0,1.0
433,1.0,1.0,1.0,1.0,1.0,1.0,2.0
434,,,1.0,1.0,1.0,1.0,1.0
435,4.0,4.0,6.0,7.0,6.0,6.0,6.0
436,92.0,95.0,94.0,93.0,94.0,96.0,218.0
437,15.0,15.0,15.0,15.0,15.0,15.0,43.0
438,4.0,6.0,6.0,6.0,6.0,6.0,37.0
439,6.0,6.0,7.0,7.0,8.0,8.0,14.0
440,37.0,38.0,41.0,41.0,42.0,42.0,69.0
441,26.0,25.0,25.0,26.0,25.0,25.0,40.0
442,34.0,34.0,35.0,35.0,35.0,36.0,48.0
443,3.0,3.0,3.0,3.0,3.0,3.0,2.0
444,24.0,24.0,24.0,24.0,24.0,24.0,32.0
445,,,,,,,
446,11.0,11.0,11.0,11.0,11.0,11.0,24.0
447,3.0,3.0,3.0,3.0,2.0,2.0,2.0
448,62.0,62.0,61.0,61.0,61.0,57.0,124.0
449,16.0,14.0,15.0,14.0,11.0,11.0,16.0
450,37.0,40.0,42.0,41.0,41.0,41.0,67.0
451,22.0,22.0,22.0,22.0,22.0,21.0,45.0
452,3.0,3.0,3.0,3.0,3.0,3.0,7.0
453,9.0,9.0,9.0,9.0,9.0,9.0,20.0
454,32.0,33.0,31.0,33.0,34.0,34.0,64.0
455,3.0,4.0,4.0,4.0,4.0,4.0,39.0
456,3.0,3.0,3.0,3.0,3.0,3.0,5.0
457,16.0,16.0,15.0,15.0,15.0,15.0,19.0
458,50.0,50.0,54.0,54.0,54.0,53.0,127.0
459,,,,,,,
460,59.0,59.0,61.0,63.0,63.0,63.0,97.0
461,18.0,18.0,18.0,19.0,19.0,20.0,39.0
462,14.0,15.0,15.0,15.0,15.0,15.0,39.0
476,340.0,341.0,338.0,329.0,325.0,318.0,732.0
