id,y_2011,y_2013,y_2015,y_2016,y_2020
2,140.0,63.0,149.0,58.0,67.0
3,673.0,190.0,269.0,64.0,97.0
4,13.0,9.0,2.0,7.0,13.0
5,90.0,58.0,100.0,91.0,90.0
6,447.0,268.0,326.0,217.0,242.0
7,2.0,10.0,16.0,22.0,23.0
8,74.0,45.0,129.0,41.0,32.0
9,92.0,60.0,44.0,46.0,32.0
10,640.0,476.0,650.0,376.0,171.0
11,65.0,31.0,51.0,19.0,24.0
12,24.0,16.0,60.0,11.0,6.0
13,358.0,66.0,135.0,94.0,151.0
14,65.0,67.0,205.0,180.0,68.0
15,58.0,38.0,221.0,92.0,79.0
16,525.0,493.0,291.0,153.0,244.0
17,560.0,160.0,227.0,281.0,131.0
18,46.0,38.0,59.0,65.0,97.0
19,55.0,42.0,68.0,33.0,65.0
20,51.0,15.0,17.0,17.0,14.0
21,349.0,127.0,184.0,150.0,127.0
22,141.0,91.0,106.0,73.0,64.0
23,75.0,40.0,68.0,60.0,24.0
24,138.0,15.0,44.0,77.0,83.0
25,268.0,18.0,178.0,64.0,61.0
26,3.0,3.0,5.0,1.0,0.0
27,142.0,51.0,65.0,62.0,43.0
28,8.0,11.0,18.0,25.0,13.0
29,28.0,5.0,74.0,18.0,26.0
30,45.0,29.0,91.0,65.0,39.0
31,8.0,6.0,9.0,2.0,10.0
32,11.0,2.0,8.0,6.0,7.0
33,20.0,1.0,14.0,3.0,9.0
34,177.0,99.0,121.0,135.0,165.0
35,9.0,2.0,47.0,0.0,0.0
36,85.0,60.0,101.0,80.0,112.0
37,486.0,324.0,287.0,214.0,150.0
38,55.0,29.0,87.0,64.0,48.0
39,429.0,129.0,101.0,150.0,166.0
40,306.0,108.0,177.0,137.0,89.0
41,109.0,33.0,84.0,26.0,30.0
42,4.0,4.0,7.0,5.0,6.0
43,18.0,9.0,22.0,3.0,9.0
44,2.0,1.0,2.0,0.0,3.0
45,7.0,23.0,74.0,67.0,59.0
46,105.0,64.0,80.0,97.0,52.0
