id,y_2013,y_2015,y_2017,y_2019,y_2021
2,50.0,56.0,113.0,93.0,105.0
3,477.0,287.0,537.0,524.0,682.0
4,37.0,29.0,43.0,40.0,64.0
5,5.0,,8.0,12.0,29.0
6,11.0,9.0,32.0,44.0,77.0
7,34.0,19.0,38.0,42.0,56.0
8,76.0,70.0,137.0,136.0,178.0
9,22.0,45.0,41.0,51.0,74.0
10,43.0,79.0,108.0,137.0,290.0
11,144.0,103.0,153.0,125.0,140.0
12,33.0,8.0,51.0,44.0,64.0
13,61.0,80.0,85.0,72.0,99.0
14,44.0,52.0,93.0,92.0,108.0
15,73.0,84.0,108.0,109.0,124.0
16,55.0,57.0,149.0,86.0,186.0
17,7.0,16.0,33.0,24.0,61.0
18,106.0,75.0,146.0,145.0,215.0
19,128.0,84.0,235.0,224.0,283.0
20,108.0,115.0,171.0,162.0,173.0
21,36.0,16.0,24.0,32.0,32.0
22,11.0,27.0,23.0,39.0,151.0
23,17.0,11.0,25.0,21.0,34.0
24,30.0,37.0,45.0,23.0,41.0
25,102.0,93.0,176.0,130.0,158.0
26,60.0,68.0,123.0,100.0,167.0
27,44.0,55.0,86.0,119.0,115.0
28,79.0,46.0,64.0,62.0,77.0
29,50.0,55.0,78.0,69.0,87.0
30,,,33.0,58.0,59.0
31,68.0,53.0,63.0,67.0,72.0
32,15.0,11.0,41.0,32.0,34.0
33,12.0,,,,8.0
34,37.0,23.0,104.0,288.0,196.0
35,127.0,78.0,168.0,137.0,268.0
36,107.0,85.0,141.0,120.0,146.0
37,23.0,33.0,45.0,101.0,119.0
38,69.0,79.0,101.0,99.0,142.0
39,33.0,47.0,75.0,79.0,107.0
40,13.0,22.0,70.0,82.0,129.0
41,48.0,36.0,71.0,106.0,114.0
42,66.0,25.0,134.0,134.0,147.0
43,38.0,37.0,22.0,48.0,58.0
44,22.0,20.0,16.0,23.0,26.0
45,177.0,138.0,461.0,377.0,329.0
46,24.0,25.0,26.0,41.0,47.0
47,,,,,
48,8.0,19.0,53.0,58.0,85.0
49,33.0,46.0,75.0,74.0,118.0
50,12.0,19.0,26.0,27.0,51.0
51,42.0,49.0,110.0,112.0,135.0
