id,y_2013,y_2017
2,80,80
3,472,421
4,0,0
5,0,0
6,0,0
7,0,0
8,163,0
9,0,0
10,0,0
11,0,0
12,0,0
13,0,0
14,0,0
15,0,0
16,0,0
17,16,180
18,0,0
19,0,0
20,0,0
21,115,115
22,0,0
23,403,403
24,0,0
25,0,0
26,0,0
27,86,0
28,0,0
29,0,0
30,394,392
31,0,0
32,0,0
33,0,0
34,0,0
35,0,0
36,0,0
37,98,98
38,0,0
39,0,0
40,0,0
41,0,0
42,19,19
43,0,0
44,0,0
45,0,0
46,90,90
47,0,0
48,0,0
49,6,6
50,123,123
51,0,0
52,32,32
53,0,0
54,0,0
55,0,0
56,0,0
57,0,0
58,50,50
59,0,0
60,10,0
61,0,0
62,0,0
64,30,30
65,0,0
66,0,0
67,0,0
68,0,0
69,0,0
70,0,0
71,0,0
72,0,0
73,0,0
74,0,0
75,0,0
76,0,0
77,0,0
78,0,0
79,50,50
80,0,0
81,0,13
82,0,0
83,0,0
84,0,0
85,81,81
86,74,74
87,34,34
88,18,18
89,0,0
90,0,0
91,0,0
92,86,86
93,0,0
94,0,0
95,0,0
96,0,0
97,0,0
98,0,0
99,0,0
100,0,0
101,0,0
102,0,0
103,0,0
105,48,48
106,0,0
107,0,0
108,0,0
109,100,292
110,0,0
111,0,0
112,0,0
113,0,0
114,0,103
115,0,0
116,149,241
117,0,0
118,0,0
119,0,0
120,312,308
121,49,49
122,,
123,99,99
124,0,0
125,0,0
126,144,144
127,6,6
128,10,10
129,0,0
130,0,0
131,0,0
132,0,0
133,0,0
134,0,0
135,0,0
136,0,0
137,0,0
138,0,0
139,0,0
140,85,85
141,0,0
142,0,10
143,0,0
144,0,0
145,0,0
146,0,0
147,6,84
148,0,0
149,0,0
150,0,0
151,0,0
152,0,0
153,0,0
154,0,0
155,0,0
156,0,0
157,136,136
158,0,0
159,80,80
160,0,110
161,0,0
162,0,0
163,92,124
164,0,28
165,0,0
166,0,6
167,0,0
168,5,5
169,0,0
170,0,0
171,0,0
172,0,0
173,0,0
174,0,0
175,0,6
176,0,0
177,6,6
178,0,0
179,0,0
180,0,0
181,0,0
182,0,38
183,0,0
184,0,0
185,0,0
186,6,6
187,0,0
188,0,0
189,0,0
190,0,0
191,0,0
192,0,0
193,0,0
194,0,0
195,168,168
196,0,0
197,49,79
198,49,49
199,0,0
200,204,394
201,0,0
202,0,0
203,0,0
204,0,0
205,0,0
206,0,0
207,0,0
208,0,0
209,0,0
210,86,86
211,0,0
212,0,0
213,0,0
215,0,0
216,0,0
217,0,0
218,156,168
219,0,0
220,0,0
221,0,0
222,0,0
223,0,0
224,0,0
225,0,0
226,0,0
227,0,0
228,0,0
229,0,0
230,0,0
231,0,0
232,0,0
233,0,0
234,5,5
235,0,0
236,0,0
237,76,76
238,0,0
240,6,6
241,0,0
242,0,0
243,0,0
244,0,0
245,48,48
246,0,0
247,0,0
248,0,0
249,0,0
250,0,0
251,0,0
252,0,0
253,0,0
254,0,0
255,0,0
256,0,0
257,0,0
258,6,6
259,0,98
260,76,0
261,0,0
262,0,0
263,0,0
264,0,0
265,0,0
266,0,0
267,0,0
268,78,0
269,0,0
270,0,0
271,0,0
272,0,0
273,0,0
274,0,0
275,55,0
276,0,0
277,0,0
278,0,0
279,0,0
280,0,0
281,0,0
282,0,0
283,22,22
284,0,0
285,0,0
286,0,0
287,0,0
288,0,0
289,0,0
290,0,0
291,0,0
292,57,0
293,0,0
294,0,47
295,264,86
296,0,0
297,0,0
298,0,40
299,0,0
300,0,0
301,0,0
302,0,0
303,55,55
304,0,0
305,0,0
306,350,473
307,0,0
308,0,0
309,0,0
310,0,0
311,0,0
312,143,44
313,168,0
314,0,48
315,0,0
316,0,0
317,99,99
318,0,78
319,52,52
320,0,0
321,0,0
322,0,0
323,85,85
324,0,0
325,36,36
326,0,0
327,0,0
328,0,0
329,0,0
330,0,0
331,0,0
332,0,0
333,0,0
334,0,0
335,0,0
336,0,0
337,0,0
338,0,0
339,0,0
340,454,376
341,551,427
342,0,120
343,0,0
344,0,0
345,6,6
346,50,0
347,50,50
348,0,0
349,0,0
350,0,0
351,59,102
352,0,0
353,0,0
354,0,0
355,0,0
356,0,0
357,114,114
358,0,0
359,0,0
360,0,0
361,0,0
362,504,504
363,271,305
364,0,0
365,0,0
366,0,0
367,0,0
368,0,0
369,0,0
370,511,467
371,0,0
372,0,0
373,6,6
374,60,60
375,0,0
376,0,62
377,0,0
378,0,0
379,0,0
380,0,0
381,49,141
382,83,92
383,35,35
384,0,0
385,9,29
386,92,97
387,70,70
388,0,0
389,43,43
390,10,10
391,0,0
392,0,0
393,49,49
394,10,10
395,0,0
396,0,0
397,0,0
398,0,0
399,0,0
400,0,0
401,0,0
402,0,0
403,0,0
404,30,30
405,0,0
406,0,0
407,0,0
408,0,0
409,0,0
410,0,0
411,0,0
412,0,0
413,0,0
416,0,0
417,0,0
418,0,0
419,0,0
420,0,0
421,0,0
422,8,0
423,0,0
424,0,0
425,0,0
426,0,0
428,0,0
430,298,298
431,0,0
432,0,0
433,0,0
434,0,0
435,0,0
436,0,0
437,40,40
438,94,94
442,0,0
443,0,0
444,0,0
445,0,0
446,0,0
447,0,0
448,0,0
449,0,0
450,0,0
451,0,0
452,0,0
453,0,0
454,0,0
455,0,0
456,0,0
457,0,0
458,0,0
459,0,0
460,0,0
462,0,0
463,146,154
464,0,0
465,0,0
466,0,0
467,0,0
468,0,0
469,32,0
470,0,0
471,0,0
472,0,0
473,41,32
474,0,0
475,0,0
