"id","y_2011","y_2013","y_2015","y_2016","y_2017","y_2018","y_2019","y_2020","y_2021","y_2022"
222,37,26,21,21,14,12,17,13,14,17
223,554,559,601,635,537,488,269,332,370,453
224,125,123,98,99,99,94,106,156,200,256
225,114,125,110,111,125,106,70,90,146,220
226,118,69,44,45,32,30,18,24,38,66
227,411,409,441,454,357,341,269,346,434,605
228,83,35,94,94,92,71,81,113,149,215
229,526,577,969,999,895,653,782,1120,1299,1658
230,372,328,327,335,289,269,254,349,440,518
231,151,156,192,202,157,187,205,257,371,522
232,388,345,368,381,284,275,318,390,451,760
233,78,67,70,76,71,78,55,150,198,301
234,737,815,1138,1184,989,823,722,883,1042,1360
235,68,65,46,48,44,38,12,37,47,72
236,10,11,8,8,3,3,1,3,4,10
237,652,638,874,916,696,662,532,652,761,990
238,579,589,734,767,575,493,454,546,634,809
240,280,254,286,296,209,225,183,232,266,459
241,2,9,11,11,12,6,2,5,8,10
242,265,289,281,283,254,236,202,270,333,399
243,4,12,18,18,9,4,152,188,234,489
244,284,311,316,329,245,208,195,266,289,372
245,452,432,451,492,427,405,249,345,416,487
246,584,638,616,642,478,427,319,460,538,677
247,353,405,460,475,351,298,240,305,345,431
248,398,451,461,475,423,431,298,389,530,655
249,557,635,697,720,516,494,339,397,462,532
250,134,163,158,160,111,99,95,128,174,95
251,118,162,224,224,196,202,163,232,277,376
252,46,74,55,55,43,52,34,68,80,116
253,45,37,33,39,34,18,34,52,69,80
254,27,37,34,34,38,43,54,100,162,247
255,57,61,39,39,65,60,41,62,96,156
256,79,44,37,38,76,70,84,135,197,366
257,124,147,141,143,135,108,160,193,240,372
258,786,837,881,912,762,652,562,717,789,923
259,484,506,547,566,495,454,441,572,678,783
260,811,891,1019,1073,789,725,551,719,837,1055
261,198,191,215,223,120,130,76,94,130,180
262,36,33,52,55,37,44,23,33,51,66
263,35,51,59,61,52,57,19,31,45,55
264,164,212,258,261,209,198,184,226,299,440
265,137,113,155,168,115,94,108,144,163,208
266,263,288,287,295,246,229,262,300,441,594
267,351,319,299,309,311,315,283,394,462,642
268,413,397,460,473,441,335,328,411,477,564
269,168,120,80,84,103,100,58,82,115,174
270,475,488,368,374,374,314,244,321,362,412
271,438,433,443,470,363,325,231,288,315,358
272,318,308,277,290,308,186,160,221,350,427
273,254,305,221,225,240,205,219,321,359,536
274,107,117,114,124,89,81,91,143,242,333
275,180,204,196,207,169,130,195,279,341,453
276,172,150,149,157,157,134,165,189,231,315
277,119,129,154,160,146,140,136,212,268,408
278,159,179,179,187,167,164,229,316,394,592
279,96,89,121,122,122,143,109,186,229,305
280,594,603,742,770,624,496,533,647,704,819
281,185,187,161,168,177,174,133,243,254,354
282,229,231,261,268,274,233,224,289,365,473
283,467,526,520,539,491,383,429,513,552,728
284,7,6,8,8,4,2,25,44,66,121
285,,,,,,,,,,
286,,,,,,,115,118,129,184
287,281,220,261,262,263,255,173,261,363,510
288,108,74,71,71,54,63,82,105,163,234
289,221,242,299,312,270,273,297,395,527,796
290,288,301,314,327,200,164,107,180,206,289
291,759,764,896,940,936,916,566,717,867,1020
292,540,572,564,593,549,424,474,558,608,638
293,397,428,539,560,416,370,254,301,326,366
294,524,519,596,647,572,507,445,489,545,684
295,640,592,682,740,613,582,518,594,640,729
296,114,87,147,155,126,93,130,175,224,319
297,1,0,1,1,1,1,3,3,3,4
298,192,211,211,221,149,97,154,271,339,429
299,436,453,560,579,470,400,421,552,651,845
300,197,187,122,122,95,4,48,92,135,178
301,240,248,273,283,267,205,184,287,297,403
302,226,234,221,222,179,157,168,266,338,383
303,234,219,257,267,209,223,192,252,324,369
304,406,418,476,496,378,349,300,333,414,501
305,199,207,257,271,175,166,200,282,354,446
306,653,656,855,937,927,935,819,917,950,1065
307,525,555,558,580,502,431,386,482,634,787
308,16,19,34,34,22,18,13,19,18,33
309,77,54,63,67,42,33,26,44,57,86
310,90,102,116,124,84,87,86,106,118,173
311,484,478,582,614,493,478,332,373,414,448
312,575,726,813,842,683,639,496,564,660,764
313,271,271,292,304,252,237,168,250,295,384
314,804,837,919,964,763,703,493,534,661,798
315,43,33,36,36,26,62,18,34,48,51
316,1200,1169,1160,1208,1111,996,764,954,1100,1335
317,474,491,444,479,400,361,340,369,405,411
318,62,53,68,72,95,84,108,112,138,222
319,413,427,514,538,389,383,287,428,544,722
320,37,42,20,20,18,15,3,9,16,24
321,562,585,665,701,566,508,393,467,557,682
322,257,255,298,311,243,238,205,272,266,316
323,738,823,755,792,731,610,578,736,843,1000
324,56,90,129,140,78,72,55,87,127,233
325,516,534,627,648,591,543,425,501,608,722
326,497,528,456,475,336,339,225,247,281,331
327,732,757,851,888,791,747,548,635,701,800
328,200,162,239,255,184,156,178,201,232,337
329,396,366,453,480,388,331,287,419,489,603
330,473,425,474,479,467,381,339,415,497,632
331,192,183,189,193,210,311,169,292,385,597
332,295,269,301,311,255,224,226,283,359,443
333,673,718,817,838,718,608,487,628,732,923
334,34,28,20,21,13,9,12,18,28,67
335,115,118,112,115,137,105,80,125,147,189
336,382,366,461,486,459,410,532,761,921,1239
337,104,91,112,115,112,110,143,157,194,247
338,473,473,563,599,379,328,125,143,173,158
339,50,20,10,11,14,12,11,24,28,108
343,195,145,147,151,119,120,90,109,124,144
344,317,269,300,308,274,223,141,157,193,228
345,155,146,198,206,160,140,138,175,219,358
346,1071,999,1120,1178,1001,923,741,916,971,1100
347,286,263,241,250,171,150,110,137,165,203
348,428,471,465,484,370,357,386,455,538,688
349,180,184,163,163,72,64,38,56,58,88
350,37,29,19,19,22,21,20,31,50,61
351,99,89,94,96,62,47,76,104,105,138
352,89,129,124,127,87,89,92,124,154,239
353,70,48,59,59,63,59,39,39,52,53
354,104,108,74,75,81,64,71,103,133,186
355,63,55,38,38,51,52,52,89,143,184
356,61,74,57,58,62,53,34,91,99,142
357,163,211,213,227,192,193,127,160,171,194
358,44,51,54,55,72,63,28,43,51,60
359,21,24,21,21,13,8,3,14,14,15
360,552,510,567,581,574,482,598,825,983,1255
361,515,537,669,720,492,450,264,320,358,438
362,1413,1530,1596,1688,1308,1238,946,1092,1268,1475
363,1221,1258,1456,1546,1353,1232,913,1104,1191,1342
364,3,2,3,4,4,7,2,4,4,6
365,259,234,293,315,226,211,142,174,216,284
366,210,200,184,200,121,112,82,107,137,171
367,145,122,151,157,112,96,59,109,142,201
368,395,348,441,453,329,249,243,315,380,480
369,710,705,686,722,594,523,311,344,390,397
370,2070,2019,2328,2448,1920,1532,1574,1762,1931,5062
371,2181,2322,2514,2648,2309,2202,1985,2455,2913,3601
372,452,445,478,486,366,360,427,635,731,1066
373,27,39,43,43,38,28,32,37,38,69
374,1041,1071,1336,1423,1208,1088,861,1001,1104,1264
375,2,2,4,5,8,8,5,1,1,1
376,487,462,498,525,508,464,372,499,603,803
377,541,558,616,643,614,570,483,629,759,1011
378,224,160,176,178,111,95,61,108,132,156
379,19,21,17,17,15,8,18,23,23,38
380,46,56,41,52,39,31,26,19,26,44
381,400,351,334,355,296,299,234,270,314,392
382,823,941,910,949,758,686,434,550,590,678
383,743,834,822,854,719,689,423,501,603,775
385,2340,2418,2820,2963,2329,2259,1818,2127,2348,2741
386,635,654,551,574,345,296,209,250,285,312
387,1078,1213,1379,1451,1210,1107,832,999,1101,1334
388,444,457,415,436,280,265,150,189,220,284
389,2074,2124,2271,2366,1810,1706,1088,1278,1468,1917
390,322,327,321,331,246,243,183,222,263,355
391,65,50,79,89,63,52,52,57,58,71
392,59,61,60,63,55,41,39,61,67,83
393,493,438,418,435,308,284,209,263,328,412
394,379,427,390,405,317,299,216,273,318,409
395,87,85,76,80,67,71,53,75,120,187
396,223,271,239,247,239,229,132,162,202,259
397,54,59,57,57,51,57,49,103,120,166
398,25,31,14,15,26,15,5,27,27,42
399,61,69,47,49,38,34,59,89,112,146
400,41,36,21,25,13,18,13,22,31,53
401,106,121,115,115,123,118,71,99,127,179
402,52,48,60,60,49,47,36,58,61,118
403,74,69,57,58,26,26,36,50,61,96
404,255,293,304,311,291,265,175,238,264,349
405,228,157,110,117,108,78,101,140,154,236
406,53,66,95,101,79,47,63,79,108,134
407,120,104,124,125,106,95,94,112,133,182
408,91,103,94,96,89,92,89,119,128,132
409,35,24,17,18,12,10,7,12,14,23
410,31,20,39,39,23,25,22,34,36,47
411,133,134,130,131,98,69,76,118,130,178
412,26,15,22,22,12,18,11,9,15,26
413,42,44,60,60,46,48,25,40,47,55
416,85,82,65,72,54,69,63,101,146,213
417,88,96,80,87,74,62,57,84,109,176
418,61,76,44,45,56,57,57,102,143,217
419,31,30,13,13,9,8,33,46,48,36
420,76,64,68,69,51,44,31,25,56,70
421,39,35,30,30,24,15,38,40,41,55
422,294,275,307,315,299,281,259,370,432,514
423,116,94,92,95,58,50,35,58,94,129
424,23,17,22,23,25,24,16,31,28,33
425,26,33,28,28,20,25,25,38,42,58
426,123,159,131,135,125,133,114,146,178,246
428,229,220,261,272,191,161,157,195,216,243
430,519,486,524,552,525,477,493,630,759,984
431,189,210,219,228,203,187,179,212,227,349
432,127,122,203,208,167,136,120,130,175,230
433,16,16,13,14,13,8,6,5,9,13
434,80,65,59,60,37,41,47,71,88,104
435,12,5,9,9,18,18,15,23,18,31
436,182,186,196,198,146,134,124,174,218,280
437,189,184,205,215,193,219,233,294,371,499
438,19,69,106,121,122,116,124,142,150,185
442,376,369,380,387,372,321,266,330,395,468
443,84,71,46,46,46,52,66,66,85,115
444,272,225,279,287,226,191,147,217,263,334
445,77,57,63,66,76,45,53,71,81,110
446,76,70,100,104,70,75,75,101,125,171
447,82,62,81,82,67,61,93,144,166,236
448,117,116,106,107,114,131,73,137,191,240
449,13,15,21,24,22,9,8,10,15,11
450,64,83,83,85,85,56,40,72,108,146
451,30,27,0,,46,42,35,36,37,75
452,56,65,64,67,45,47,47,67,85,157
453,227,251,202,207,201,179,170,233,285,309
454,82,57,63,63,50,39,30,43,49,65
455,78,58,82,85,74,65,40,54,88,102
456,18,3,26,30,21,18,14,14,15,16
457,13,29,17,17,5,16,3,8,8,6
458,21,14,27,28,26,32,13,36,49,68
459,173,195,224,225,172,167,183,192,233,340
460,276,261,303,327,293,224,193,221,279,388
462,153,157,158,173,125,98,73,125,130,227
463,372,383,415,424,372,357,262,314,362,421
464,81,71,57,60,49,56,69,85,106,138
465,93,91,92,94,72,54,39,71,82,120
466,193,171,188,191,202,166,177,260,304,372
467,67,55,57,59,51,39,22,52,55,61
468,5,4,0,,2,0,0,0,2,3
469,14,9,0,,16,17,9,17,19,20
470,23,16,10,11,19,23,6,15,13,19
471,147,130,106,107,93,74,107,139,180,239
472,30,30,17,18,20,10,5,8,10,20
473,129,120,2,2,118,101,72,105,101,144
474,46,73,48,48,65,79,40,77,109,121
475,10,5,1,1,9,8,1,1,11,13
476,1828,1806,2203,2329,1812,1678,1599,1975,2289,2849
