id,y_2013,y_2015,y_2016,y_2017,y_2018,y_2019,y_2020,y_2021
2,76.0,85.0,105.0,106,86.0,121.0,93.0,105.0
3,474.0,514.0,615.0,720,705.0,819.0,776.0,772.0
4,33.0,48.0,52.0,65,35.0,53.0,55.0,58.0
5,35.0,31.0,28.0,34,20.0,27.0,26.0,35.0
6,88.0,111.0,84.0,112,106.0,110.0,122.0,124.0
7,57.0,91.0,106.0,156,152.0,169.0,139.0,149.0
8,78.0,70.0,50.0,49,37.0,49.0,70.0,51.0
9,16.0,27.0,26.0,43,33.0,33.0,26.0,35.0
10,185.0,157.0,144.0,221,238.0,270.0,276.0,275.0
11,49.0,100.0,123.0,127,164.0,203.0,201.0,179.0
12,29.0,49.0,42.0,53,49.0,50.0,75.0,72.0
13,73.0,73.0,61.0,100,105.0,103.0,102.0,91.0
14,55.0,55.0,74.0,98,83.0,82.0,62.0,82.0
15,21.0,51.0,45.0,63,55.0,72.0,65.0,80.0
16,167.0,142.0,140.0,151,195.0,179.0,188.0,157.0
17,98.0,94.0,88.0,101,120.0,131.0,98.0,149.0
18,119.0,101.0,122.0,153,193.0,167.0,162.0,150.0
19,78.0,80.0,95.0,96,93.0,93.0,88.0,89.0
20,59.0,65.0,62.0,68,74.0,61.0,45.0,74.0
21,92.0,113.0,128.0,151,147.0,146.0,155.0,163.0
22,67.0,48.0,47.0,48,65.0,83.0,107.0,137.0
23,69.0,68.0,67.0,114,98.0,107.0,80.0,74.0
24,27.0,28.0,39.0,39,33.0,49.0,39.0,40.0
25,27.0,23.0,30.0,47,29.0,48.0,31.0,39.0
26,0.0,4.0,3.0,40,45.0,2.0,2.0,0.0
27,37.0,46.0,28.0,67,58.0,59.0,52.0,60.0
28,28.0,26.0,33.0,33,27.0,46.0,31.0,37.0
29,33.0,25.0,27.0,30,24.0,22.0,17.0,25.0
30,79.0,95.0,106.0,116,113.0,112.0,125.0,121.0
31,31.0,49.0,64.0,82,74.0,90.0,97.0,115.0
32,21.0,26.0,21.0,51,31.0,24.0,29.0,37.0
33,22.0,18.0,35.0,38,18.0,26.0,22.0,25.0
34,45.0,45.0,50.0,62,85.0,76.0,98.0,111.0
35,1.0,4.0,2.0,57,90.0,3.0,2.0,0.0
36,45.0,55.0,59.0,78,67.0,74.0,81.0,61.0
37,116.0,109.0,83.0,119,89.0,103.0,88.0,92.0
38,71.0,93.0,87.0,137,109.0,88.0,116.0,139.0
39,51.0,54.0,82.0,79,67.0,78.0,80.0,76.0
40,89.0,122.0,134.0,109,109.0,158.0,152.0,125.0
41,24.0,26.0,19.0,28,30.0,32.0,35.0,43.0
42,26.0,46.0,49.0,47,42.0,33.0,48.0,49.0
43,37.0,22.0,20.0,39,31.0,38.0,28.0,49.0
44,25.0,19.0,20.0,26,31.0,19.0,28.0,32.0
45,23.0,53.0,43.0,69,118.0,74.0,88.0,83.0
46,44.0,49.0,51.0,66,61.0,75.0,81.0,65.0
47,11.0,19.0,15.0,18,26.0,17.0,12.0,22.0
48,30.0,39.0,47.0,50,62.0,53.0,66.0,74.0
49,26.0,27.0,32.0,66,64.0,52.0,46.0,25.0
50,50.0,78.0,80.0,89,110.0,97.0,80.0,84.0
51,46.0,66.0,63.0,74,65.0,93.0,73.0,94.0
52,84.0,75.0,67.0,81,99.0,98.0,98.0,87.0
53,81.0,79.0,89.0,126,116.0,104.0,129.0,145.0
54,60.0,69.0,65.0,93,69.0,76.0,92.0,82.0
55,41.0,112.0,130.0,154,170.0,196.0,149.0,127.0
56,39.0,37.0,48.0,37,35.0,40.0,46.0,29.0
57,20.0,32.0,39.0,42,42.0,41.0,45.0,67.0
58,47.0,35.0,43.0,39,53.0,58.0,55.0,37.0
59,42.0,53.0,52.0,64,59.0,83.0,91.0,83.0
60,61.0,78.0,71.0,103,98.0,90.0,84.0,92.0
61,27.0,24.0,37.0,45,37.0,47.0,36.0,37.0
62,194.0,218.0,241.0,191,160.0,216.0,138.0,87.0
64,88.0,185.0,138.0,156,105.0,146.0,156.0,159.0
65,34.0,41.0,56.0,49,44.0,76.0,62.0,55.0
66,79.0,68.0,92.0,94,98.0,143.0,113.0,136.0
67,19.0,13.0,16.0,14,13.0,19.0,24.0,31.0
68,64.0,89.0,100.0,113,108.0,139.0,161.0,192.0
69,39.0,38.0,26.0,50,48.0,64.0,66.0,55.0
70,80.0,87.0,122.0,104,100.0,124.0,130.0,130.0
71,60.0,61.0,57.0,88,64.0,82.0,89.0,87.0
72,71.0,95.0,90.0,139,158.0,126.0,121.0,100.0
73,31.0,39.0,51.0,98,136.0,51.0,38.0,62.0
74,51.0,23.0,17.0,26,26.0,39.0,46.0,32.0
75,41.0,34.0,52.0,50,58.0,56.0,60.0,46.0
76,30.0,29.0,26.0,56,69.0,40.0,48.0,44.0
77,64.0,39.0,63.0,106,85.0,66.0,84.0,90.0
78,68.0,49.0,56.0,68,75.0,70.0,77.0,68.0
79,14.0,21.0,20.0,35,38.0,25.0,37.0,52.0
80,31.0,32.0,37.0,53,64.0,52.0,46.0,77.0
81,16.0,14.0,25.0,21,15.0,34.0,30.0,20.0
82,37.0,45.0,39.0,59,56.0,61.0,53.0,49.0
83,3.0,0.0,0.0,23,26.0,0.0,0.0,1.0
84,8.0,7.0,5.0,30,38.0,7.0,4.0,5.0
85,93.0,86.0,95.0,109,102.0,95.0,131.0,117.0
86,61.0,43.0,31.0,37,62.0,56.0,80.0,72.0
87,29.0,33.0,24.0,46,30.0,34.0,44.0,44.0
88,46.0,65.0,54.0,77,85.0,90.0,82.0,83.0
89,21.0,27.0,24.0,31,30.0,32.0,29.0,28.0
90,24.0,18.0,43.0,61,47.0,58.0,78.0,50.0
91,30.0,44.0,46.0,42,41.0,46.0,52.0,53.0
92,52.0,82.0,97.0,119,146.0,148.0,113.0,151.0
93,52.0,48.0,56.0,70,68.0,73.0,86.0,107.0
94,89.0,86.0,91.0,109,109.0,103.0,97.0,91.0
95,34.0,35.0,41.0,66,69.0,53.0,73.0,59.0
96,79.0,71.0,97.0,101,109.0,147.0,142.0,170.0
97,49.0,74.0,43.0,49,55.0,70.0,62.0,62.0
98,47.0,43.0,45.0,67,72.0,100.0,77.0,95.0
99,68.0,45.0,42.0,72,79.0,85.0,77.0,74.0
100,70.0,72.0,64.0,82,66.0,84.0,74.0,69.0
101,45.0,44.0,30.0,33,39.0,35.0,48.0,61.0
102,29.0,33.0,33.0,25,33.0,37.0,28.0,36.0
103,36.0,26.0,33.0,50,57.0,48.0,54.0,80.0
105,17.0,30.0,35.0,35,28.0,45.0,38.0,23.0
106,45.0,68.0,50.0,50,60.0,73.0,68.0,71.0
107,30.0,32.0,34.0,41,53.0,48.0,51.0,70.0
108,,,,26,31.0,,,
109,21.0,19.0,24.0,47,78.0,29.0,17.0,27.0
110,28.0,29.0,34.0,68,77.0,46.0,61.0,61.0
111,62.0,37.0,60.0,57,86.0,98.0,83.0,100.0
112,10.0,4.0,8.0,43,42.0,12.0,11.0,19.0
113,76.0,71.0,75.0,102,112.0,108.0,124.0,136.0
114,35.0,50.0,39.0,48,54.0,59.0,70.0,67.0
115,84.0,99.0,93.0,103,82.0,72.0,83.0,69.0
116,,,,179,203.0,,,
117,67.0,77.0,93.0,102,124.0,98.0,122.0,121.0
118,,,,19,20.0,,,
119,55.0,39.0,68.0,79,70.0,77.0,88.0,93.0
120,31.0,59.0,77.0,68,69.0,82.0,76.0,83.0
121,68.0,102.0,127.0,141,134.0,150.0,173.0,168.0
122,298.0,398.0,398.0,456,,,,
123,114.0,85.0,111.0,144,122.0,135.0,111.0,131.0
124,158.0,177.0,195.0,246,254.0,285.0,239.0,265.0
125,129.0,109.0,110.0,166,107.0,136.0,127.0,152.0
126,17.0,21.0,13.0,28,45.0,45.0,42.0,68.0
127,62.0,104.0,92.0,133,147.0,120.0,145.0,160.0
128,58.0,74.0,72.0,93,73.0,86.0,73.0,110.0
129,29.0,27.0,25.0,37,30.0,33.0,38.0,38.0
130,3.0,4.0,3.0,37,43.0,4.0,6.0,6.0
131,17.0,34.0,21.0,39,41.0,36.0,31.0,33.0
132,26.0,15.0,10.0,18,33.0,25.0,20.0,27.0
133,13.0,12.0,25.0,24,18.0,24.0,13.0,23.0
134,28.0,19.0,33.0,29,20.0,27.0,24.0,21.0
135,34.0,72.0,60.0,97,80.0,79.0,97.0,100.0
136,28.0,25.0,30.0,49,55.0,29.0,22.0,41.0
137,62.0,43.0,52.0,52,52.0,68.0,60.0,55.0
138,80.0,57.0,72.0,100,66.0,89.0,110.0,83.0
139,48.0,77.0,87.0,88,97.0,81.0,113.0,98.0
140,79.0,121.0,124.0,168,146.0,161.0,190.0,202.0
141,80.0,97.0,75.0,118,146.0,128.0,138.0,126.0
142,49.0,92.0,107.0,141,121.0,156.0,132.0,130.0
143,23.0,20.0,20.0,28,30.0,27.0,33.0,41.0
144,,,,42,50.0,,,
145,,,,24,36.0,,,
146,49.0,38.0,56.0,72,78.0,95.0,81.0,81.0
147,60.0,64.0,60.0,100,96.0,106.0,104.0,93.0
148,26.0,38.0,38.0,66,69.0,78.0,110.0,102.0
149,19.0,46.0,49.0,65,49.0,45.0,52.0,52.0
150,35.0,24.0,37.0,27,41.0,47.0,41.0,31.0
151,48.0,51.0,69.0,84,93.0,89.0,104.0,59.0
152,8.0,24.0,8.0,20,23.0,18.0,16.0,15.0
153,36.0,64.0,54.0,88,79.0,83.0,92.0,74.0
154,31.0,74.0,98.0,65,81.0,74.0,59.0,83.0
155,46.0,51.0,47.0,69,74.0,79.0,77.0,100.0
156,51.0,53.0,63.0,89,73.0,66.0,66.0,65.0
157,125.0,168.0,186.0,242,238.0,248.0,239.0,247.0
158,68.0,79.0,89.0,150,117.0,105.0,99.0,138.0
159,50.0,48.0,31.0,55,53.0,67.0,49.0,59.0
160,64.0,99.0,110.0,119,124.0,154.0,141.0,164.0
161,28.0,57.0,64.0,71,52.0,86.0,80.0,76.0
162,30.0,30.0,35.0,67,65.0,62.0,56.0,98.0
163,54.0,94.0,91.0,119,110.0,138.0,91.0,124.0
164,136.0,115.0,141.0,209,172.0,199.0,204.0,215.0
165,44.0,49.0,58.0,41,60.0,50.0,48.0,45.0
166,21.0,33.0,39.0,46,65.0,72.0,55.0,50.0
167,16.0,43.0,43.0,42,30.0,45.0,52.0,45.0
168,26.0,23.0,39.0,53,42.0,54.0,64.0,63.0
169,15.0,29.0,36.0,33,33.0,40.0,70.0,50.0
170,36.0,30.0,48.0,38,31.0,20.0,18.0,33.0
171,51.0,44.0,47.0,69,44.0,62.0,56.0,55.0
