id,y_2011,y_2013,y_2015,y_2016,y_2017,y_2018,y_2019,y_2020,y_2021,y_2022
91,152.0,125.0,88.0,146.0,117.0,121.0,138.0,75.0,82.0,76.0
92,26.0,41.0,40.0,44.0,30.0,48.0,53.0,36.0,27.0,26.0
93,29.0,33.0,25.0,29.0,18.0,32.0,19.0,16.0,21.0,19.0
94,106.0,102.0,98.0,93.0,85.0,72.0,99.0,55.0,51.0,65.0
95,75.0,63.0,88.0,43.0,57.0,69.0,80.0,48.0,37.0,40.0
96,125.0,189.0,125.0,137.0,115.0,149.0,78.0,121.0,158.0,112.0
97,129.0,123.0,78.0,103.0,69.0,76.0,94.0,40.0,68.0,61.0
98,124.0,115.0,141.0,111.0,101.0,96.0,85.0,111.0,97.0,81.0
99,88.0,108.0,68.0,78.0,48.0,52.0,49.0,41.0,53.0,63.0
100,153.0,168.0,172.0,178.0,110.0,171.0,124.0,96.0,83.0,89.0
101,51.0,62.0,54.0,75.0,32.0,81.0,61.0,48.0,35.0,47.0
102,113.0,102.0,107.0,86.0,59.0,56.0,72.0,49.0,43.0,46.0
103,83.0,85.0,46.0,50.0,48.0,62.0,57.0,92.0,77.0,59.0
105,25.0,31.0,43.0,43.0,63.0,49.0,42.0,42.0,28.0,32.0
106,41.0,63.0,64.0,43.0,46.0,36.0,43.0,22.0,38.0,29.0
107,65.0,63.0,46.0,42.0,26.0,54.0,44.0,26.0,41.0,54.0
108,,29.0,96.0,51.0,49.0,,,,,
109,88.0,65.0,55.0,63.0,59.0,65.0,69.0,59.0,58.0,54.0
110,62.0,80.0,66.0,69.0,47.0,73.0,70.0,83.0,75.0,48.0
111,84.0,126.0,64.0,69.0,73.0,100.0,69.0,69.0,64.0,70.0
112,73.0,72.0,82.0,74.0,57.0,53.0,89.0,70.0,87.0,65.0
113,174.0,176.0,186.0,161.0,154.0,129.0,176.0,198.0,149.0,137.0
114,89.0,151.0,92.0,91.0,61.0,67.0,57.0,45.0,50.0,60.0
115,77.0,71.0,78.0,49.0,59.0,55.0,41.0,35.0,39.0,36.0
116,,,,,,,,,,
117,171.0,139.0,94.0,133.0,126.0,134.0,128.0,74.0,124.0,112.0
118,,20.0,42.0,41.0,35.0,,,,,
119,100.0,125.0,118.0,130.0,110.0,113.0,107.0,71.0,73.0,94.0
120,95.0,104.0,85.0,91.0,71.0,85.0,72.0,71.0,65.0,51.0
121,192.0,238.0,153.0,164.0,141.0,155.0,140.0,104.0,115.0,127.0
122,,,,,,,,,,32.0
123,117.0,122.0,112.0,125.0,97.0,104.0,121.0,116.0,114.0,110.0
124,194.0,225.0,201.0,231.0,162.0,147.0,185.0,169.0,138.0,182.0
125,237.0,205.0,158.0,147.0,129.0,164.0,115.0,140.0,168.0,222.0
126,8.0,7.0,11.0,15.0,14.0,24.0,24.0,21.0,11.0,51.0
127,114.0,87.0,106.0,77.0,93.0,98.0,91.0,93.0,117.0,84.0
128,266.0,295.0,204.0,235.0,205.0,156.0,171.0,116.0,94.0,108.0
129,35.0,48.0,42.0,35.0,34.0,38.0,44.0,23.0,19.0,27.0
130,58.0,49.0,46.0,62.0,66.0,75.0,51.0,44.0,45.0,43.0
131,89.0,58.0,72.0,105.0,61.0,80.0,73.0,33.0,70.0,38.0
132,26.0,50.0,38.0,22.0,38.0,24.0,16.0,14.0,7.0,18.0
133,40.0,38.0,14.0,9.0,22.0,32.0,25.0,21.0,9.0,10.0
134,64.0,83.0,60.0,42.0,60.0,68.0,57.0,40.0,33.0,30.0
135,42.0,42.0,33.0,17.0,31.0,26.0,74.0,38.0,27.0,30.0
136,70.0,45.0,48.0,78.0,65.0,70.0,37.0,36.0,70.0,43.0
137,105.0,127.0,144.0,108.0,99.0,115.0,123.0,52.0,80.0,77.0
138,93.0,128.0,129.0,121.0,79.0,103.0,116.0,69.0,74.0,73.0
139,116.0,126.0,85.0,84.0,104.0,89.0,70.0,86.0,56.0,47.0
140,188.0,229.0,198.0,173.0,207.0,163.0,238.0,160.0,128.0,174.0
141,105.0,110.0,91.0,109.0,113.0,89.0,85.0,80.0,62.0,69.0
142,255.0,205.0,110.0,139.0,111.0,89.0,101.0,89.0,94.0,95.0
143,22.0,56.0,30.0,21.0,24.0,20.0,31.0,27.0,17.0,34.0
144,,,,,,,,,,
145,,,,,,,,,,
146,90.0,97.0,113.0,77.0,69.0,87.0,85.0,51.0,76.0,43.0
147,114.0,93.0,103.0,92.0,107.0,80.0,96.0,82.0,95.0,94.0
148,56.0,43.0,37.0,22.0,41.0,38.0,36.0,25.0,23.0,40.0
149,7.0,16.0,13.0,16.0,11.0,17.0,35.0,15.0,12.0,7.0
150,126.0,97.0,78.0,82.0,47.0,69.0,91.0,40.0,44.0,53.0
151,56.0,64.0,45.0,60.0,35.0,54.0,39.0,42.0,35.0,18.0
152,56.0,25.0,29.0,23.0,25.0,21.0,22.0,25.0,21.0,38.0
153,74.0,74.0,57.0,62.0,55.0,56.0,51.0,84.0,75.0,58.0
154,79.0,82.0,66.0,69.0,82.0,63.0,58.0,35.0,56.0,41.0
155,127.0,137.0,92.0,112.0,96.0,87.0,84.0,88.0,96.0,100.0
156,136.0,148.0,160.0,144.0,142.0,109.0,120.0,106.0,70.0,136.0
157,122.0,163.0,81.0,88.0,72.0,105.0,115.0,65.0,63.0,58.0
158,219.0,243.0,200.0,193.0,205.0,181.0,199.0,135.0,175.0,159.0
159,117.0,119.0,70.0,75.0,72.0,71.0,50.0,48.0,67.0,93.0
160,237.0,270.0,195.0,178.0,159.0,137.0,105.0,129.0,112.0,134.0
161,69.0,94.0,53.0,49.0,84.0,71.0,73.0,78.0,91.0,55.0
162,163.0,139.0,151.0,166.0,130.0,104.0,71.0,87.0,49.0,108.0
163,61.0,19.0,34.0,40.0,20.0,62.0,40.0,38.0,45.0,32.0
164,243.0,234.0,139.0,147.0,144.0,157.0,112.0,143.0,110.0,109.0
165,71.0,124.0,107.0,62.0,81.0,75.0,71.0,43.0,52.0,63.0
166,45.0,49.0,43.0,35.0,40.0,76.0,44.0,26.0,27.0,33.0
167,41.0,44.0,49.0,56.0,33.0,39.0,60.0,40.0,32.0,25.0
168,134.0,162.0,134.0,106.0,104.0,84.0,69.0,53.0,58.0,58.0
169,22.0,31.0,63.0,33.0,19.0,17.0,16.0,16.0,20.0,18.0
170,38.0,40.0,11.0,17.0,38.0,43.0,29.0,21.0,30.0,21.0
171,48.0,29.0,27.0,26.0,42.0,32.0,63.0,28.0,44.0,20.0
172,44.0,71.0,55.0,73.0,38.0,29.0,50.0,61.0,40.0,53.0
173,87.0,104.0,61.0,75.0,62.0,64.0,59.0,66.0,43.0,43.0
174,150.0,111.0,131.0,137.0,132.0,102.0,174.0,136.0,164.0,202.0
175,59.0,67.0,53.0,51.0,25.0,31.0,63.0,31.0,57.0,33.0
176,76.0,53.0,69.0,65.0,72.0,50.0,39.0,28.0,33.0,40.0
177,51.0,40.0,45.0,48.0,45.0,45.0,39.0,28.0,24.0,18.0
178,49.0,61.0,69.0,64.0,71.0,56.0,72.0,68.0,71.0,96.0
179,26.0,29.0,27.0,16.0,32.0,38.0,33.0,38.0,28.0,17.0
180,86.0,74.0,98.0,64.0,72.0,80.0,70.0,51.0,48.0,61.0
181,82.0,109.0,71.0,61.0,79.0,52.0,78.0,64.0,73.0,65.0
182,91.0,86.0,44.0,42.0,34.0,39.0,43.0,14.0,19.0,16.0
183,68.0,52.0,65.0,59.0,42.0,48.0,44.0,45.0,33.0,49.0
184,37.0,39.0,51.0,44.0,65.0,49.0,18.0,22.0,27.0,21.0
185,87.0,76.0,38.0,39.0,30.0,59.0,38.0,34.0,50.0,48.0
186,167.0,158.0,131.0,147.0,114.0,120.0,145.0,120.0,124.0,98.0
187,16.0,32.0,35.0,21.0,10.0,17.0,20.0,24.0,14.0,20.0
188,39.0,20.0,18.0,38.0,14.0,43.0,31.0,41.0,47.0,28.0
189,12.0,26.0,12.0,15.0,6.0,9.0,14.0,6.0,20.0,10.0
190,75.0,111.0,96.0,87.0,115.0,94.0,69.0,65.0,41.0,107.0
191,54.0,66.0,59.0,54.0,57.0,71.0,49.0,41.0,23.0,40.0
192,74.0,119.0,71.0,89.0,43.0,61.0,77.0,61.0,88.0,78.0
193,64.0,34.0,37.0,11.0,16.0,19.0,12.0,16.0,13.0,13.0
194,,35.0,40.0,37.0,90.0,,,,,
195,66.0,45.0,45.0,58.0,29.0,44.0,66.0,36.0,35.0,44.0
196,114.0,171.0,118.0,126.0,125.0,106.0,92.0,83.0,77.0,105.0
197,165.0,99.0,84.0,127.0,126.0,102.0,128.0,83.0,69.0,98.0
198,39.0,62.0,53.0,41.0,28.0,24.0,37.0,24.0,19.0,17.0
199,126.0,151.0,94.0,68.0,147.0,113.0,102.0,83.0,89.0,84.0
200,9.0,13.0,35.0,19.0,22.0,19.0,16.0,11.0,10.0,19.0
201,56.0,58.0,49.0,40.0,34.0,45.0,39.0,41.0,36.0,31.0
202,139.0,159.0,113.0,108.0,91.0,85.0,88.0,62.0,78.0,75.0
203,60.0,106.0,45.0,75.0,76.0,65.0,58.0,50.0,51.0,34.0
204,41.0,63.0,64.0,64.0,59.0,27.0,32.0,30.0,24.0,23.0
205,10.0,13.0,17.0,13.0,13.0,14.0,8.0,18.0,12.0,27.0
206,15.0,18.0,14.0,27.0,12.0,9.0,24.0,7.0,11.0,5.0
207,44.0,25.0,27.0,48.0,31.0,56.0,70.0,54.0,59.0,61.0
208,33.0,40.0,44.0,42.0,29.0,32.0,22.0,20.0,22.0,16.0
209,96.0,122.0,166.0,105.0,135.0,112.0,121.0,75.0,100.0,94.0
210,31.0,34.0,56.0,39.0,29.0,41.0,36.0,17.0,36.0,26.0
211,97.0,114.0,95.0,109.0,60.0,83.0,65.0,74.0,81.0,77.0
212,80.0,83.0,100.0,81.0,79.0,85.0,86.0,47.0,72.0,61.0
213,54.0,37.0,37.0,39.0,50.0,65.0,58.0,60.0,48.0,24.0
215,38.0,38.0,22.0,26.0,49.0,33.0,16.0,11.0,16.0,28.0
216,15.0,42.0,24.0,17.0,44.0,26.0,30.0,36.0,6.0,23.0
217,34.0,74.0,90.0,35.0,36.0,27.0,25.0,44.0,45.0,30.0
218,92.0,97.0,61.0,71.0,81.0,60.0,51.0,47.0,49.0,43.0
219,60.0,70.0,77.0,97.0,75.0,85.0,68.0,77.0,78.0,109.0
220,,,,,,,,,,
221,79.0,83.0,73.0,56.0,31.0,40.0,45.0,39.0,71.0,69.0
222,36.0,24.0,39.0,36.0,36.0,32.0,22.0,32.0,27.0,28.0
223,200.0,177.0,109.0,138.0,117.0,145.0,115.0,119.0,62.0,83.0
224,63.0,78.0,36.0,35.0,40.0,38.0,29.0,44.0,35.0,30.0
225,48.0,51.0,40.0,53.0,45.0,66.0,31.0,20.0,23.0,18.0
226,41.0,49.0,26.0,11.0,34.0,25.0,24.0,29.0,12.0,8.0
227,145.0,102.0,83.0,99.0,78.0,79.0,70.0,68.0,43.0,92.0
228,18.0,33.0,20.0,12.0,8.0,14.0,16.0,7.0,22.0,29.0
229,174.0,253.0,189.0,213.0,212.0,183.0,161.0,170.0,154.0,149.0
230,129.0,122.0,92.0,96.0,66.0,53.0,108.0,69.0,50.0,60.0
231,75.0,57.0,85.0,54.0,63.0,62.0,60.0,54.0,56.0,84.0
232,140.0,92.0,74.0,100.0,105.0,101.0,79.0,63.0,62.0,73.0
233,44.0,56.0,52.0,53.0,48.0,45.0,45.0,34.0,48.0,45.0
234,288.0,240.0,138.0,188.0,139.0,115.0,144.0,126.0,130.0,142.0
235,91.0,43.0,41.0,28.0,69.0,44.0,60.0,34.0,37.0,33.0
236,23.0,24.0,19.0,26.0,25.0,19.0,10.0,11.0,19.0,13.0
237,199.0,202.0,211.0,172.0,163.0,158.0,215.0,155.0,190.0,143.0
238,196.0,183.0,142.0,144.0,109.0,86.0,116.0,91.0,111.0,110.0
240,133.0,136.0,128.0,95.0,110.0,71.0,70.0,65.0,96.0,95.0
241,45.0,65.0,32.0,30.0,36.0,37.0,42.0,34.0,22.0,42.0
242,47.0,42.0,35.0,38.0,50.0,36.0,38.0,30.0,22.0,33.0
243,9.0,13.0,12.0,6.0,10.0,10.0,7.0,22.0,25.0,33.0
244,105.0,122.0,80.0,89.0,89.0,88.0,86.0,71.0,39.0,45.0
245,56.0,55.0,36.0,56.0,21.0,60.0,70.0,40.0,33.0,36.0
246,91.0,109.0,120.0,68.0,58.0,49.0,65.0,63.0,76.0,54.0
247,55.0,43.0,34.0,13.0,28.0,15.0,22.0,9.0,11.0,14.0
248,87.0,84.0,68.0,70.0,73.0,56.0,38.0,67.0,50.0,63.0
249,63.0,68.0,34.0,40.0,34.0,37.0,44.0,31.0,25.0,31.0
250,79.0,53.0,34.0,59.0,21.0,30.0,32.0,23.0,18.0,6.0
251,45.0,57.0,64.0,46.0,58.0,46.0,46.0,37.0,31.0,43.0
252,20.0,45.0,14.0,9.0,14.0,14.0,38.0,11.0,9.0,23.0
253,41.0,21.0,25.0,48.0,53.0,34.0,38.0,22.0,32.0,18.0
254,36.0,29.0,36.0,36.0,26.0,26.0,40.0,30.0,30.0,42.0
255,55.0,104.0,37.0,76.0,35.0,39.0,37.0,24.0,63.0,42.0
256,55.0,51.0,61.0,76.0,63.0,67.0,81.0,59.0,116.0,100.0
257,63.0,70.0,78.0,70.0,83.0,72.0,121.0,56.0,39.0,54.0
258,197.0,240.0,175.0,216.0,160.0,263.0,193.0,176.0,136.0,152.0
259,136.0,108.0,70.0,102.0,121.0,90.0,70.0,79.0,55.0,95.0
260,185.0,242.0,188.0,117.0,140.0,99.0,144.0,141.0,107.0,158.0
261,94.0,125.0,99.0,69.0,63.0,54.0,86.0,50.0,58.0,71.0
262,56.0,113.0,78.0,53.0,37.0,60.0,47.0,32.0,54.0,38.0
263,66.0,51.0,63.0,70.0,98.0,113.0,29.0,45.0,40.0,47.0
264,34.0,38.0,56.0,38.0,33.0,39.0,36.0,34.0,27.0,43.0
265,78.0,65.0,34.0,49.0,30.0,22.0,39.0,30.0,31.0,35.0
266,124.0,89.0,90.0,106.0,91.0,118.0,74.0,75.0,56.0,52.0
267,136.0,116.0,105.0,103.0,79.0,123.0,78.0,85.0,72.0,78.0
268,141.0,203.0,106.0,106.0,98.0,64.0,71.0,51.0,92.0,79.0
269,101.0,61.0,83.0,43.0,60.0,49.0,36.0,62.0,51.0,55.0
270,77.0,37.0,28.0,35.0,33.0,34.0,17.0,36.0,53.0,11.0
271,120.0,123.0,74.0,92.0,70.0,52.0,83.0,58.0,56.0,75.0
272,36.0,40.0,51.0,35.0,42.0,34.0,39.0,34.0,44.0,49.0
273,43.0,43.0,38.0,57.0,53.0,55.0,45.0,81.0,50.0,84.0
274,4.0,16.0,16.0,21.0,24.0,9.0,8.0,10.0,6.0,9.0
275,37.0,60.0,34.0,43.0,27.0,37.0,27.0,25.0,31.0,38.0
276,58.0,84.0,44.0,41.0,43.0,29.0,37.0,30.0,33.0,45.0
277,49.0,63.0,55.0,55.0,43.0,38.0,28.0,35.0,54.0,21.0
278,11.0,24.0,32.0,19.0,32.0,12.0,32.0,31.0,31.0,31.0
279,17.0,33.0,48.0,19.0,7.0,22.0,20.0,27.0,19.0,14.0
280,242.0,218.0,165.0,134.0,123.0,143.0,116.0,115.0,102.0,99.0
281,22.0,26.0,33.0,26.0,20.0,21.0,18.0,14.0,10.0,15.0
282,265.0,75.0,78.0,57.0,64.0,57.0,54.0,50.0,49.0,45.0
283,160.0,118.0,77.0,82.0,101.0,104.0,106.0,65.0,84.0,65.0
284,22.0,21.0,8.0,5.0,17.0,25.0,46.0,47.0,23.0,27.0
285,,,,,,,,,,25.0
286,35.0,42.0,31.0,17.0,33.0,20.0,19.0,28.0,16.0,21.0
287,,25.0,102.0,93.0,178.0,,,,,
288,,7.0,50.0,21.0,65.0,,,,,
289,169.0,100.0,82.0,141.0,89.0,87.0,96.0,94.0,69.0,82.0
290,159.0,172.0,82.0,102.0,81.0,90.0,128.0,94.0,78.0,66.0
291,76.0,86.0,71.0,65.0,78.0,68.0,61.0,47.0,89.0,61.0
292,83.0,75.0,75.0,74.0,61.0,61.0,76.0,39.0,44.0,44.0
293,123.0,128.0,78.0,89.0,77.0,70.0,69.0,52.0,39.0,45.0
294,93.0,113.0,78.0,83.0,45.0,68.0,62.0,52.0,21.0,53.0
295,67.0,46.0,59.0,58.0,67.0,33.0,28.0,29.0,22.0,47.0
296,31.0,47.0,34.0,38.0,36.0,42.0,50.0,43.0,39.0,67.0
297,4.0,4.0,4.0,15.0,13.0,27.0,9.0,8.0,3.0,3.0
298,,,,,,,,,,
299,125.0,102.0,107.0,94.0,101.0,112.0,100.0,56.0,76.0,64.0
300,,,,,,,,,,
301,78.0,67.0,66.0,58.0,49.0,74.0,70.0,77.0,77.0,74.0
302,68.0,48.0,46.0,78.0,64.0,56.0,32.0,46.0,32.0,41.0
303,31.0,45.0,32.0,35.0,32.0,61.0,44.0,39.0,30.0,25.0
304,54.0,36.0,44.0,34.0,30.0,23.0,35.0,13.0,12.0,30.0
305,56.0,66.0,60.0,49.0,46.0,28.0,25.0,24.0,25.0,52.0
306,78.0,45.0,52.0,37.0,32.0,57.0,40.0,33.0,25.0,50.0
307,110.0,159.0,119.0,141.0,128.0,116.0,163.0,68.0,82.0,73.0
308,36.0,18.0,23.0,15.0,8.0,15.0,23.0,14.0,10.0,18.0
309,47.0,74.0,34.0,20.0,22.0,22.0,30.0,26.0,25.0,20.0
310,72.0,88.0,62.0,51.0,36.0,62.0,61.0,32.0,34.0,42.0
311,185.0,186.0,80.0,91.0,79.0,80.0,97.0,75.0,81.0,68.0
312,95.0,111.0,131.0,79.0,62.0,80.0,80.0,65.0,59.0,60.0
313,79.0,64.0,53.0,49.0,49.0,58.0,65.0,58.0,83.0,45.0
314,156.0,148.0,113.0,109.0,69.0,79.0,51.0,54.0,30.0,50.0
315,72.0,32.0,60.0,42.0,31.0,57.0,47.0,26.0,35.0,46.0
316,159.0,178.0,141.0,120.0,117.0,141.0,99.0,112.0,143.0,128.0
317,102.0,94.0,107.0,92.0,50.0,40.0,23.0,35.0,24.0,38.0
318,88.0,84.0,38.0,63.0,38.0,72.0,52.0,43.0,34.0,38.0
319,249.0,227.0,167.0,164.0,154.0,217.0,153.0,130.0,128.0,115.0
320,36.0,70.0,43.0,44.0,56.0,24.0,27.0,24.0,29.0,18.0
321,121.0,152.0,83.0,92.0,103.0,102.0,57.0,52.0,52.0,58.0
322,101.0,99.0,68.0,54.0,72.0,72.0,39.0,45.0,41.0,39.0
323,273.0,194.0,238.0,175.0,204.0,201.0,155.0,117.0,126.0,135.0
324,80.0,68.0,63.0,67.0,65.0,38.0,39.0,36.0,46.0,50.0
325,141.0,195.0,115.0,96.0,114.0,155.0,81.0,77.0,78.0,94.0
326,107.0,118.0,88.0,65.0,90.0,52.0,39.0,42.0,38.0,46.0
327,164.0,163.0,78.0,108.0,90.0,86.0,66.0,70.0,36.0,58.0
328,58.0,77.0,92.0,61.0,79.0,66.0,70.0,62.0,47.0,47.0
329,96.0,74.0,55.0,57.0,68.0,87.0,36.0,40.0,54.0,44.0
330,115.0,136.0,67.0,128.0,103.0,74.0,82.0,53.0,87.0,98.0
331,65.0,132.0,123.0,104.0,91.0,136.0,87.0,92.0,86.0,83.0
332,71.0,94.0,49.0,64.0,104.0,52.0,70.0,46.0,35.0,40.0
333,174.0,204.0,152.0,201.0,202.0,209.0,159.0,142.0,120.0,112.0
334,3.0,11.0,13.0,10.0,5.0,5.0,9.0,5.0,9.0,7.0
335,,18.0,41.0,47.0,55.0,,,,,
336,101.0,161.0,129.0,99.0,77.0,67.0,92.0,88.0,121.0,117.0
337,70.0,53.0,23.0,82.0,29.0,55.0,45.0,42.0,37.0,39.0
338,64.0,70.0,42.0,55.0,36.0,63.0,45.0,26.0,31.0,26.0
339,20.0,39.0,18.0,30.0,44.0,27.0,43.0,27.0,16.0,30.0
343,119.0,134.0,119.0,86.0,123.0,99.0,59.0,75.0,48.0,56.0
344,139.0,132.0,147.0,91.0,81.0,87.0,88.0,73.0,92.0,82.0
345,63.0,77.0,71.0,71.0,46.0,58.0,55.0,55.0,70.0,71.0
346,208.0,235.0,225.0,194.0,160.0,174.0,175.0,126.0,101.0,117.0
347,83.0,108.0,57.0,64.0,55.0,27.0,56.0,21.0,36.0,32.0
