id,y_2000,y_2010,y_2020,y_2021
2,174.0,30.0,37.0,7.0
3,41.0,140.0,550.0,306.0
4,48.0,35.0,50.0,54.0
5,1.0,12.0,9.0,
6,5.0,18.0,9.0,1.0
7,9.0,21.0,43.0,12.0
8,23.0,64.0,71.0,11.0
9,6.0,13.0,14.0,109.0
10,171.0,145.0,109.0,83.0
11,19.0,59.0,90.0,53.0
12,185.0,142.0,71.0,29.0
13,148.0,79.0,97.0,78.0
14,158.0,604.0,508.0,128.0
15,109.0,85.0,85.0,85.0
16,211.0,144.0,552.0,232.0
17,203.0,102.0,216.0,144.0
18,24.0,65.0,143.0,79.0
19,77.0,69.0,87.0,23.0
20,43.0,198.0,444.0,316.0
21,8.0,70.0,31.0,29.0
22,91.0,60.0,160.0,75.0
23,43.0,19.0,20.0,177.0
24,97.0,25.0,10.0,0.0
25,88.0,134.0,260.0,414.0
26,67.0,46.0,53.0,217.0
27,48.0,103.0,203.0,107.0
28,10.0,7.0,19.0,12.0
29,17.0,34.0,67.0,16.0
30,0.0,2.0,41.0,25.0
31,14.0,20.0,27.0,46.0
32,0.0,2.0,2.0,
33,114.0,562.0,732.0,534.0
34,37.0,60.0,139.0,15.0
35,17.0,46.0,114.0,166.0
36,52.0,48.0,69.0,104.0
37,119.0,67.0,62.0,59.0
38,123.0,93.0,97.0,13.0
39,32.0,61.0,134.0,0.0
40,41.0,65.0,107.0,0.0
41,22.0,43.0,49.0,34.0
42,46.0,64.0,233.0,201.0
43,52.0,44.0,34.0,0.0
44,26.0,32.0,182.0,103.0
45,1.0,346.0,765.0,581.0
46,107.0,84.0,61.0,28.0
47,77.0,128.0,101.0,322.0
48,10.0,43.0,67.0,38.0
49,16.0,74.0,140.0,0.0
50,38.0,236.0,464.0,634.0
51,2.0,31.0,46.0,200.0
52,83.0,36.0,54.0,206.0
53,13.0,16.0,16.0,0.0
54,15.0,36.0,35.0,0.0
55,217.0,105.0,92.0,83.0
56,50.0,15.0,24.0,27.0
57,54.0,45.0,367.0,365.0
58,53.0,58.0,221.0,285.0
59,94.0,73.0,98.0,10.0
60,138.0,589.0,814.0,798.0
61,51.0,50.0,58.0,26.0
62,115.0,93.0,512.0,239.0
64,246.0,279.0,356.0,30.0
65,19.0,257.0,801.0,459.0
66,318.0,507.0,550.0,349.0
67,9.0,66.0,685.0,392.0
68,99.0,93.0,91.0,97.0
69,86.0,54.0,77.0,37.0
70,0.0,0.0,11.0,0.0
71,62.0,61.0,71.0,151.0
72,30.0,47.0,142.0,167.0
73,32.0,122.0,134.0,143.0
74,27.0,14.0,22.0,12.0
75,3.0,102.0,560.0,432.0
76,34.0,125.0,210.0,81.0
77,12.0,187.0,259.0,263.0
78,74.0,136.0,295.0,567.0
79,18.0,0.0,17.0,0.0
