id,y_2000,y_2010,y_2020,y_2021
2,24.13,20.39,21.43,23.94
3,56.94,65.63,121.21,101.99
4,15.35,10.02,11.68,14.69
5,6.59,6.03,7.72,
6,20.24,16.38,17.97,14.9
7,11.69,11.93,13.05,8.8
8,13.46,17.61,18.54,20.7
9,6.08,5.38,6.44,6.82
10,37.11,33.55,32.06,36.25
11,20.84,23.57,28.12,25.46
12,24.26,24.96,27.27,27.89
13,34.56,33.48,35.54,35.69
14,26.54,36.69,37.52,38.76
15,21.18,20.1,20.31,17.97
16,39.59,45.87,50.51,54.3
17,31.94,30.47,32.02,34.44
18,21.25,29.68,34.87,36.61
19,38.05,34.8,37.33,37.93
20,11.23,29.75,31.2,29.45
21,21.77,26.22,28.58,38.64
22,6.67,7.36,24.8,13.73
23,14.13,11.0,12.7,15.42
24,12.31,11.29,9.1,10.87
25,26.04,28.29,30.66,33.19
26,28.41,29.8,29.15,41.43
27,11.87,26.56,26.92,36.28
28,7.63,9.46,12.16,10.42
29,10.76,11.72,12.97,10.68
30,12.31,12.04,22.8,23.77
31,16.31,15.99,18.05,19.36
32,2.95,3.17,2.97,
33,10.93,12.59,14.5,9.66
34,17.03,17.87,35.35,29.24
35,11.56,16.57,28.33,22.51
36,24.55,22.68,27.79,27.52
37,23.08,16.96,19.88,18.1
38,22.96,23.19,22.23,22.88
39,14.47,24.94,29.01,28.8
40,11.44,28.68,30.33,30.5
41,15.88,14.42,14.82,12.85
42,24.75,23.31,26.85,26.79
43,14.14,14.1,15.7,9.52
44,7.31,8.19,10.34,14.39
45,1.71,26.17,60.73,59.88
46,17.46,22.38,21.48,14.89
47,10.8,10.02,10.51,16.91
48,5.85,17.61,18.22,24.52
49,12.28,24.05,27.2,17.82
50,24.93,28.23,28.78,23.6
51,8.48,12.11,18.87,17.27
52,23.27,20.17,17.26,20.21
53,26.5,27.27,30.94,31.75
54,11.16,15.87,17.85,21.48
55,21.15,19.37,18.99,18.53
56,7.0,6.94,7.2,7.93
57,17.71,10.71,17.89,14.49
58,13.55,13.24,14.19,15.22
59,22.45,23.88,25.76,32.19
60,25.61,33.34,42.4,35.21
61,7.56,11.56,11.67,10.75
62,32.99,28.08,50.86,35.37
64,23.01,38.27,53.18,36.48
65,3.51,16.38,23.11,20.97
66,23.11,25.87,26.79,29.66
67,0.82,5.51,15.64,10.36
68,26.03,26.67,27.02,29.61
69,11.02,11.81,17.18,13.3
70,13.42,12.49,12.46,13.12
71,23.48,32.65,36.79,49.93
72,5.48,12.78,33.6,29.03
73,13.85,28.54,36.21,31.94
74,11.32,10.89,11.41,10.8
75,0.8,16.39,25.87,20.09
76,9.87,19.35,32.54,31.42
77,3.44,42.24,55.24,61.3
78,11.01,16.79,24.65,26.33
79,17.18,15.46,18.83,18.4
80,4.83,20.5,20.93,29.31
81,7.92,11.28,11.4,11.7
82,0.32,17.68,27.85,32.14
83,10.08,14.95,18.21,20.43
84,8.38,6.28,5.8,
85,18.2,17.91,17.41,11.77
86,23.23,22.97,23.99,26.21
87,13.57,15.54,13.2,9.54
88,16.2,11.82,13.04,11.78
89,14.41,14.56,15.06,11.57
90,19.78,17.76,16.51,17.41
91,20.35,22.5,23.75,23.79
92,,14.95,24.77,27.34
93,11.65,12.36,13.05,12.61
94,11.77,10.35,12.21,12.88
95,10.12,15.97,16.33,23.93
96,17.5,32.32,51.09,76.72
97,24.04,35.51,40.05,38.19
98,3.46,23.94,36.37,35.53
99,16.38,14.68,17.38,20.66
100,19.6,18.13,18.35,24.36
101,21.83,18.19,20.61,17.85
102,13.47,13.37,13.21,11.84
103,8.94,13.46,19.44,20.17
105,5.07,8.47,19.79,18.82
106,15.11,12.56,14.36,11.57
107,14.25,19.85,21.99,20.47
108,11.21,13.19,13.74,13.06
109,11.26,21.47,26.16,20.45
110,8.07,16.71,19.01,21.49
111,4.51,22.74,49.97,47.33
112,7.33,12.8,17.41,18.08
113,9.29,36.3,46.56,40.44
114,18.42,12.06,12.69,10.64
115,11.35,33.12,54.0,48.47
116,13.35,28.17,46.18,47.49
117,6.22,33.08,47.61,41.67
118,11.93,11.59,12.37,15.14
119,10.83,13.11,18.86,18.93
120,7.11,14.51,16.39,18.57
121,16.01,20.72,23.44,21.12
122,1.17,,0.0,
123,22.8,24.43,24.93,20.65
124,20.14,18.09,18.99,12.82
125,13.7,29.35,32.95,28.44
126,9.29,0.13,13.44,13.63
127,22.14,26.13,26.29,28.03
128,27.61,25.03,26.5,23.91
129,23.23,21.84,21.57,22.38
130,13.18,15.35,22.41,20.03
131,18.49,18.06,22.0,20.03
132,5.93,4.58,5.44,6.49
133,9.34,9.83,11.72,7.95
134,9.65,7.94,11.91,21.38
135,12.36,12.48,13.17,15.01
136,2.88,18.48,23.51,15.73
137,6.27,18.39,23.68,12.9
138,5.96,7.04,7.79,6.7
139,7.0,14.75,14.93,18.29
140,21.17,25.57,29.1,24.89
141,7.13,8.81,8.1,7.97
142,20.81,23.66,27.72,26.22
143,13.34,13.23,15.8,15.56
144,19.93,20.55,22.13,22.66
145,15.01,18.75,20.5,24.16
146,10.61,17.01,20.77,20.82
147,19.44,20.24,25.64,22.73
148,16.68,21.46,25.75,25.58
149,0.62,6.43,9.89,9.14
150,8.51,17.58,20.37,9.85
151,5.74,32.27,37.06,39.5
152,5.07,7.42,9.21,5.82
153,7.28,37.53,39.08,43.54
154,21.18,29.2,31.14,27.72
155,12.97,23.83,35.61,37.34
156,4.61,29.58,40.02,49.59
157,16.43,15.31,15.33,9.73
158,16.97,33.68,36.9,32.24
159,6.74,9.09,10.65,12.61
160,25.95,27.07,28.86,25.61
161,23.79,25.48,24.71,22.22
162,16.52,18.22,19.76,24.62
163,9.22,8.18,15.21,12.79
164,38.47,36.64,48.11,51.08
165,16.47,19.91,20.04,26.33
166,7.33,9.46,12.69,7.29
167,5.69,7.65,7.57,5.08
168,15.6,14.3,14.54,18.33
169,1.06,19.72,28.48,24.47
170,7.34,17.22,17.77,12.29
171,7.55,8.53,10.77,10.15
172,0.24,25.38,45.84,52.24
173,4.21,9.52,12.04,9.63
174,6.75,15.84,15.76,16.77
175,18.86,17.41,18.5,24.32
176,12.28,29.61,31.11,30.52
177,19.17,19.79,20.55,31.64
178,6.72,18.24,32.28,38.5
179,16.67,15.81,18.96,17.5
180,9.12,12.2,15.56,16.9
181,25.51,25.16,28.46,29.54
182,8.94,7.37,7.02,8.41
183,6.33,8.05,9.07,14.22
184,13.58,12.63,15.53,17.17
185,21.87,27.48,27.15,29.91
186,20.34,23.56,24.54,27.98
187,5.33,9.59,11.75,14.27
188,5.4,14.94,20.74,19.06
189,8.98,9.56,10.54,14.07
190,5.61,9.15,10.58,15.99
191,20.59,22.73,23.82,23.72
192,8.31,18.2,33.13,37.64
193,11.13,12.09,15.17,10.45
194,23.09,28.1,34.06,30.31
195,2.1,21.2,39.96,34.21
196,4.01,19.61,23.18,18.06
197,18.77,24.03,24.45,24.98
198,13.28,13.28,16.18,12.0
199,20.54,27.42,25.7,37.68
200,7.91,5.88,8.97,11.81
201,19.99,27.16,29.99,24.01
202,19.22,22.12,21.36,21.45
203,4.31,16.12,22.56,17.01
204,6.67,13.32,15.85,19.01
205,7.38,8.82,11.41,9.61
206,11.97,12.97,14.97,17.4
207,0.17,16.17,33.3,36.49
208,17.2,18.85,20.66,18.67
209,11.42,27.07,43.74,31.12
210,12.15,14.41,22.38,16.72
211,8.94,23.8,24.9,26.29
212,14.06,12.78,14.75,15.88
213,13.43,16.8,14.26,13.57
215,8.91,8.19,9.12,10.08
216,7.06,7.79,8.52,9.15
217,11.74,12.08,13.43,12.17
218,23.24,26.19,26.22,29.1
219,17.22,16.53,34.26,21.47
220,17.94,16.92,17.25,20.09
221,12.9,21.38,25.55,25.26
222,14.15,15.22,16.04,15.41
223,19.73,18.75,19.38,20.15
224,23.18,22.26,21.4,21.93
225,6.67,9.4,11.04,8.92
226,7.7,7.44,8.54,6.71
227,12.39,24.14,24.56,25.31
228,1.54,6.21,10.19,10.09
229,11.5,20.96,51.46,49.14
230,11.42,17.69,27.64,25.83
231,7.73,16.62,25.01,19.09
232,11.06,25.15,30.95,39.29
233,16.01,23.81,27.63,25.48
234,29.06,36.78,43.25,42.68
235,18.67,19.33,21.02,19.04
236,14.6,13.38,14.85,15.98
237,15.38,22.94,32.96,49.35
238,15.97,22.2,24.29,19.54
240,16.1,14.95,19.07,17.15
241,18.9,18.59,20.01,13.39
242,,15.21,16.2,17.16
243,1.1,1.05,10.4,5.35
244,18.48,18.26,18.66,17.34
245,12.54,12.87,13.34,12.49
246,17.9,20.84,22.3,21.25
247,5.32,10.02,10.46,7.12
248,12.95,16.01,16.45,17.97
249,18.67,12.62,12.87,22.3
250,7.54,16.32,20.63,7.16
251,5.47,14.89,21.03,19.91
252,9.89,9.35,9.81,11.01
253,20.74,20.61,21.56,20.2
254,1.12,4.95,12.77,10.71
255,21.97,27.02,31.02,26.96
256,9.12,21.82,71.66,63.13
257,1.14,28.43,49.62,41.12
258,23.22,29.07,32.98,50.33
259,13.72,24.31,24.95,29.1
260,29.73,35.14,48.33,43.24
261,24.17,22.24,22.36,22.16
262,31.16,30.19,32.26,34.12
263,23.19,23.49,25.91,23.42
