id,y_2013,y_2014,y_2015,y_2019,y_2020,y_2021,y_2022
2,25.0,25.0,25.0,24.0,24.0,24.0,24.0
3,82.0,69.0,69.0,61.0,42.0,42.0,42.0
4,11.0,7.0,7.0,6.0,6.0,6.0,6.0
5,4.0,4.0,4.0,4.0,3.0,3.0,3.0
6,16.0,17.0,17.0,20.0,18.0,19.0,19.0
7,7.0,7.0,6.0,2.0,3.0,3.0,3.0
8,22.0,22.0,22.0,16.0,16.0,16.0,16.0
9,8.0,8.0,8.0,6.0,6.0,6.0,6.0
10,35.0,36.0,36.0,36.0,36.0,36.0,36.0
11,13.0,11.0,11.0,10.0,10.0,10.0,10.0
12,7.0,7.0,7.0,7.0,7.0,7.0,7.0
13,19.0,19.0,19.0,17.0,17.0,17.0,17.0
14,4.0,4.0,4.0,4.0,4.0,4.0,4.0
15,,,,,,,
16,16.0,15.0,14.0,13.0,13.0,13.0,13.0
17,23.0,23.0,23.0,18.0,18.0,18.0,18.0
18,11.0,11.0,11.0,11.0,11.0,11.0,11.0
19,16.0,16.0,16.0,12.0,12.0,12.0,12.0
20,,,,,,,
21,31.0,33.0,31.0,35.0,36.0,36.0,38.0
22,15.0,15.0,15.0,20.0,17.0,17.0,22.0
23,,,,,,,
24,5.0,5.0,5.0,3.0,3.0,4.0,4.0
25,1.0,2.0,2.0,3.0,3.0,,
26,,,,,,,
27,2.0,2.0,2.0,2.0,2.0,2.0,2.0
28,9.0,8.0,8.0,7.0,7.0,7.0,7.0
29,1.0,,,1.0,1.0,,
30,25.0,25.0,25.0,20.0,10.0,10.0,11.0
31,1.0,2.0,2.0,2.0,2.0,2.0,2.0
32,8.0,8.0,8.0,7.0,4.0,4.0,4.0
33,7.0,7.0,7.0,8.0,8.0,8.0,8.0
34,,,,,,,
35,3.0,3.0,2.0,1.0,1.0,1.0,2.0
36,4.0,4.0,5.0,5.0,5.0,5.0,5.0
37,16.0,16.0,16.0,14.0,14.0,14.0,14.0
38,9.0,11.0,10.0,8.0,8.0,8.0,8.0
39,,,,,,,
40,10.0,10.0,8.0,11.0,11.0,11.0,11.0
41,10.0,11.0,11.0,10.0,3.0,3.0,3.0
42,2.0,2.0,2.0,2.0,2.0,2.0,2.0
43,6.0,6.0,6.0,6.0,,,
44,1.0,1.0,1.0,1.0,1.0,1.0,1.0
45,,3.0,3.0,5.0,5.0,5.0,6.0
46,,,,,,,
47,5.0,5.0,5.0,5.0,5.0,5.0,5.0
48,5.0,5.0,5.0,4.0,4.0,4.0,4.0
49,,,,,,,
50,4.0,4.0,3.0,3.0,3.0,3.0,3.0
51,9.0,11.0,12.0,12.0,8.0,8.0,8.0
52,30.0,20.0,16.0,15.0,15.0,14.0,14.0
53,26.0,26.0,24.0,24.0,24.0,24.0,24.0
54,11.0,11.0,11.0,11.0,11.0,11.0,11.0
55,8.0,9.0,10.0,10.0,2.0,2.0,2.0
56,4.0,4.0,4.0,4.0,4.0,3.0,3.0
57,5.0,4.0,3.0,3.0,3.0,3.0,3.0
58,14.0,11.0,11.0,12.0,12.0,12.0,12.0
59,7.0,7.0,7.0,7.0,7.0,7.0,7.0
60,13.0,13.0,13.0,12.0,12.0,12.0,14.0
61,4.0,3.0,3.0,,,,
62,33.0,31.0,32.0,4.0,4.0,4.0,4.0
64,2.0,2.0,2.0,2.0,2.0,2.0,2.0
65,1.0,,,1.0,1.0,1.0,1.0
66,8.0,5.0,3.0,5.0,5.0,5.0,6.0
67,,,,2.0,2.0,2.0,2.0
68,3.0,7.0,9.0,10.0,10.0,10.0,10.0
69,8.0,2.0,2.0,2.0,2.0,2.0,2.0
70,10.0,10.0,10.0,10.0,10.0,10.0,10.0
71,3.0,4.0,4.0,3.0,4.0,3.0,5.0
72,8.0,7.0,11.0,11.0,8.0,8.0,8.0
73,,,,,,,
74,9.0,9.0,9.0,8.0,8.0,8.0,8.0
75,,,,,,,
76,1.0,1.0,1.0,2.0,2.0,2.0,2.0
77,3.0,3.0,3.0,,,,
78,10.0,10.0,10.0,11.0,11.0,11.0,11.0
79,5.0,5.0,5.0,5.0,5.0,5.0,5.0
80,,,,,,,
81,2.0,2.0,3.0,3.0,3.0,3.0,3.0
82,3.0,3.0,3.0,4.0,4.0,4.0,3.0
83,,,,,,,
84,,1.0,1.0,1.0,1.0,1.0,1.0
85,9.0,9.0,8.0,8.0,8.0,8.0,8.0
86,7.0,7.0,7.0,7.0,7.0,7.0,7.0
87,7.0,7.0,7.0,6.0,6.0,6.0,6.0
88,15.0,15.0,15.0,13.0,13.0,13.0,13.0
89,5.0,5.0,5.0,5.0,5.0,5.0,5.0
90,13.0,13.0,13.0,10.0,10.0,10.0,10.0
91,2.0,2.0,2.0,2.0,2.0,2.0,2.0
92,7.0,7.0,6.0,4.0,4.0,4.0,4.0
93,6.0,6.0,5.0,7.0,7.0,7.0,7.0
94,10.0,10.0,8.0,8.0,8.0,8.0,10.0
95,8.0,8.0,1.0,1.0,1.0,1.0,1.0
96,10.0,10.0,10.0,19.0,18.0,14.0,14.0
97,2.0,2.0,2.0,2.0,2.0,2.0,2.0
98,1.0,1.0,1.0,1.0,1.0,1.0,1.0
99,7.0,6.0,7.0,7.0,7.0,7.0,7.0
100,23.0,23.0,22.0,14.0,14.0,14.0,14.0
101,12.0,12.0,5.0,3.0,3.0,3.0,3.0
