id,y_2013,y_2020,y_2021,y_2022
2,3634.85,3311.0,4300.66,4700.791386
3,13362.96,15138.0,19524.19,15481.20395
4,3424.6,4135.0,4417.38,4221.965831
5,1399.18,1515.0,1875.69,1872.688508
6,4801.75,5000.0,6369.13,5691.811086
7,4065.81,4665.0,4609.26,3352.287753
8,3622.74,3324.0,4266.63,4324.226208
9,1588.44,2439.0,2568.47,2774.912427
10,11119.95,11280.0,13537.86,12257.5303
11,5545.7,7175.0,7176.91,6405.04153
12,,,,
13,4195.45,4840.0,5375.4,4686.382302
14,4548.05,6455.0,5530.85,6206.778966
15,5425.86,6582.0,7626.0,7114.948145
16,7770.3,10560.0,10975.4,11363.51659
17,6395.34,6702.0,7343.71,6163.292679
18,5852.27,7436.0,8051.49,8235.512007
19,10487.29,11505.0,10843.69,12466.8832
20,5238.9,5868.0,6117.89,5812.908331
21,2483.89,2702.0,2846.13,3016.98263
22,1449.7,1570.0,1550.54,1367.452805
23,1426.85,1967.0,1786.41,2248.731533
24,2486.74,2158.0,2964.69,2696.877575
25,6589.21,8661.0,9191.34,9938.089666
26,,,,
27,4638.63,5232.0,5988.35,6504.243425
28,2657.64,3199.0,4107.38,3729.153468
29,3609.75,4001.0,3703.19,4004.967268
30,843.78,786.0,1048.38,1016.893102
31,4648.0,4801.0,5165.3,7014.003957
32,1034.36,1231.0,1368.99,994.4164788
33,209.86,276.0,342.56,286.5688633
34,4598.52,8461.0,8698.39,9541.667789
35,,,,
36,7273.92,8143.0,8298.06,5603.951962
37,4249.21,5157.0,5379.11,5014.373713
38,4812.33,5387.0,6104.86,5041.589893
39,6372.05,7538.0,9026.21,9065.049562
40,3402.36,5881.0,7667.64,8821.768221
41,2594.9,2671.0,3035.4,3074.724455
42,3639.56,3275.0,3971.12,4826.736204
43,3500.77,3082.0,3981.76,3692.603187
44,1453.64,1268.0,2184.25,1278.265439
45,6185.37,8723.0,8246.75,9211.176754
46,2809.97,3243.0,3336.89,3221.365608
47,140.27,215.0,151.42,166.7573248
48,193.81,188.0,197.96,308.9311792
49,1907.34,2412.0,2917.43,3447.319581
50,3493.97,4707.0,5188.88,5509.423113
51,2661.92,3326.0,4223.95,3991.418052
