id,y_2010,y_2012,y_2014,y_2015,y_2016,y_2017,y_2018,y_2020
2,11.79,13.37,11.11,11.64,4.23,16.23,12.22,16.74
3,46.15,54.34,52.27,56.45,16.19,68.12,59.85,99.84
4,7.34,7.8,7.27,7.35,8.33,8.84,8.06,9.28
5,3.41,3.98,4.2,4.31,11.0,5.11,3.32,5.4
6,10.18,11.72,10.98,11.16,10.81,13.77,9.53,14.68
7,8.99,9.45,8.93,9.18,13.87,10.47,9.36,10.73
8,9.8,10.22,10.1,9.77,19.56,11.39,9.43,14.94
9,3.4,3.44,3.13,3.34,8.09,5.06,3.9,5.47
10,18.12,20.46,16.47,17.22,11.71,26.45,18.5,26.06
11,16.09,17.06,15.58,16.22,20.69,20.95,18.96,21.72
12,8.26,10.01,8.94,9.63,30.0,13.7,9.61,13.63
13,13.61,14.55,12.83,14.06,12.63,21.49,16.46,22.19
14,17.16,18.96,16.78,18.12,2.57,22.66,18.46,25.21
15,14.5,15.12,13.62,14.14,10.62,16.97,14.5,17.82
16,22.24,24.66,21.51,22.61,7.95,31.03,22.89,30.94
17,18.22,20.33,19.85,20.2,15.21,21.91,16.52,23.05
18,17.99,19.72,18.45,19.94,5.94,23.9,20.45,28.58
19,26.29,27.36,24.32,25.02,2.71,31.1,26.26,31.8
20,18.82,19.35,17.19,18.33,11.97,23.2,19.06,24.09
21,7.59,10.31,8.84,9.55,9.78,15.55,11.12,15.76
22,4.14,5.52,4.39,5.11,7.32,9.13,6.72,20.77
23,5.23,6.59,6.32,6.76,7.69,8.23,6.25,9.4
24,5.12,5.27,3.97,4.2,8.16,6.23,4.76,6.04
25,19.47,20.56,18.32,19.05,8.17,24.18,20.39,24.04
26,18.3,19.01,18.89,19.54,12.13,22.36,18.77,23.64
27,11.14,12.84,11.14,11.79,14.47,13.75,10.99,16.52
28,6.56,7.45,7.22,7.51,6.31,9.21,8.67,9.66
29,9.01,9.4,8.23,8.45,7.27,10.96,8.83,10.45
30,4.58,7.22,8.31,9.0,8.2,14.31,9.93,17.8
31,12.16,12.63,11.57,12.1,22.09,14.47,12.64,14.62
32,2.26,2.39,1.88,2.0,22.48,2.72,2.11,2.88
33,3.43,4.23,2.85,3.09,17.29,4.26,3.18,4.81
34,8.94,10.82,9.16,9.52,10.75,16.06,13.43,19.63
35,8.85,11.14,11.32,12.31,12.11,18.92,16.0,21.47
36,16.02,16.6,16.88,17.53,5.31,21.84,18.23,22.21
37,10.18,11.59,11.21,11.46,7.15,15.04,11.37,18.29
38,14.02,15.3,13.63,14.28,5.72,18.12,15.5,18.45
39,12.87,15.09,15.2,15.68,13.23,18.29,14.9,19.68
40,10.87,14.26,14.03,14.73,4.78,18.87,13.6,20.22
41,8.72,9.06,7.65,8.06,9.92,11.86,9.03,11.73
42,15.5,16.44,15.24,15.82,8.96,19.09,15.79,19.95
43,8.67,9.44,8.62,8.9,15.45,11.27,9.72,11.74
44,4.4,4.94,4.61,5.2,10.84,6.48,5.47,7.09
45,12.98,16.32,15.62,17.28,18.12,33.16,30.29,42.43
46,10.35,12.22,11.54,11.99,10.44,15.77,11.68,15.74
47,4.22,5.85,5.29,5.91,24.64,7.03,5.95,8.21
48,8.07,9.49,7.9,8.14,4.46,11.12,8.18,11.13
49,12.34,13.57,11.99,12.61,30.79,17.77,14.14,18.37
50,9.2,10.35,8.47,8.73,16.29,12.19,8.4,12.22
51,8.3,10.57,10.13,11.08,23.43,15.39,12.39,18.07
52,4.84,6.37,4.39,4.67,8.65,8.75,6.19,8.96
53,12.5,14.34,11.03,11.52,7.11,17.79,12.8,16.29
54,5.29,6.1,4.4,4.69,9.14,7.35,4.85,6.97
55,12.15,13.34,12.07,12.62,11.5,16.07,13.52,15.84
56,4.4,4.59,4.17,4.35,,5.81,4.6,6.17
57,4.39,4.76,4.38,4.71,18.8,6.92,5.16,8.03
58,5.75,6.2,5.18,5.44,13.5,5.21,4.15,7.31
59,11.31,11.22,9.86,10.27,19.47,15.25,11.8,15.88
60,7.72,12.02,13.72,14.52,4.97,22.28,13.9,22.2
61,5.86,6.65,7.04,6.45,11.94,8.7,5.92,8.97
62,4.48,13.52,20.01,19.6,10.97,29.39,19.87,17.17
64,15.03,18.27,15.98,17.21,16.06,28.83,19.38,28.84
65,4.89,6.77,6.0,6.62,13.2,8.95,6.47,11.42
66,8.06,8.79,7.79,8.53,11.79,12.34,9.12,14.26
67,1.41,2.2,2.61,2.96,14.01,4.6,3.61,5.57
68,14.39,14.92,11.85,12.67,70.43,20.69,14.42,19.98
69,7.23,7.66,6.94,7.72,8.1,9.92,9.46,11.94
