id,y_2011,y_2013,y_2015,y_2016,y_2017,y_2021,y_2022,y_2023
2,0.0,0.0,0.3160139,1.93,0.3,1.928941,1.929015,1.613001
3,3.576,5.789828,4.2306747,4.6,4.6,4.598074,4.598074,4.598073
4,1.579,1.584953,1.5792848,1.58,0.0,0.0,0.005908,0.0
5,0.0,0.0,0.0,0.0,0.0,0.263858,0.263858,0.263857
6,,,,,,,,
7,1.101,1.115992,1.1013906,1.1,1.1,1.098583,1.096862,1.096862
8,1.705,2.887676,2.2824309,2.42,3.0,4.331894,4.331894,3.039646
9,,,,,,,,
10,,,,,,1.166471,1.166471,1.166471
11,3.491,4.694438,3.5620372,4.6,4.6,4.597979,4.597979,4.597979
12,0.005,1.274102,1.2690407,1.27,1.3,1.269041,1.269041,1.269041
13,,,,,,2.513007,2.513007,2.513008
14,0.0,0.6458352,0.6447341,0.64,0.6,0.644734,0.627796,0.627796
15,1.792,1.801199,1.7925965,1.79,1.8,1.792596,1.792597,1.792597
16,2.121,2.13883,2.1221533,2.12,2.1,2.121711,2.122151,2.122151
17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,2.602,2.612623,2.9105618,2.91,2.6,3.922892,3.925233,4.217782
19,0.0,4.016667,4.0091319,4.01,4.0,4.591862,4.591846,4.591846
20,0.0,0.0,0.0,0.19,0.0,1.327799,1.145509,1.3278
21,0.768,2.238589,2.19016,0.77,0.3,2.321539,3.08122,4.477343
22,0.689,3.284463,3.2484977,1.16,0.0,1.211938,2.641171,4.430127
23,1.404,1.707401,1.4048383,1.7,1.7,1.697217,1.697217,1.697217
24,,,,,,0.485905,0.485905,0.485905
25,0.0,0.0,1.0872942,1.09,0.0,1.087295,1.087294,1.087294
26,0.0,0.0,0.0,0.0,0.0,2.692199,2.6922,2.6922
27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,,,1.0600475,1.06,0.0,0.0,0.0,1.060048
29,1.462,3.009035,4.0747399,4.07,1.5,1.082997,1.083001,2.618663
30,1.076,1.076919,0.0,1.08,1.1,2.422298,2.422298,2.422298
31,0.009,1.858616,1.8439096,1.84,1.6,1.843909,1.84391,1.843909
32,,,,,,,,
33,,,,,,,,
34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,0.0,2.010022,2.0099943,2.01,2.0,2.009994,2.009994,2.009995
36,3.186,3.229948,3.1860905,4.19,4.2,4.190234,4.190233,4.190234
37,0.288,1.439064,1.4168068,1.16,0.0,0.0,0.00034,1.42404
38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.555719
39,0.0,0.491426,0.4914259,0.49,0.5,0.0,0.0,0.491426
40,0.0,0.0,0.0,0.0,0.0,0.900905,0.900905,0.900905
41,2.787,2.787191,2.7871914,0.0,0.0,2.787191,2.787191,2.78719
42,0.0,2.541964,2.5267978,2.43,0.4,3.477218,0.428738,0.428738
43,0.0,3.46681,3.4516726,3.35,1.3,3.349012,1.344088,1.344087
44,,,,,,,,
45,0.0,0.0,0.0,0.0,2.0,1.082778,1.082778,0.0
46,,,,,,,,
47,1.095,1.102899,1.0953733,1.1,0.0,1.094895,1.094894,1.094894
48,0.0,1.396701,3.0868895,3.09,0.0,0.0,0.0,0.0
49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,0.0,2.369616,2.3695788,0.0,0.0,0.0,0.0,0.0
51,1.083,0.0,0.0,1.09,1.1,1.0863,1.0863,1.0863
52,,,,,,,,
53,0.0,0.0,0.0,0.0,0.0,1.62818,1.62818,1.62818
54,0.013,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,0.0,1.557136,1.5571342,1.56,1.6,1.557133,1.557135,1.557134
56,1.465,1.474296,1.467551,1.47,1.5,0.0,0.010777,0.0
57,,,,,,,,
58,1.083,1.083811,1.083811,1.08,0.0,0.0,0.0,0.0
59,,,,,,,,
60,2.816,2.311145,2.271697,2.27,2.3,0.661701,0.680084,0.680084
61,0.279,0.0,0.0,0.28,0.3,0.279594,0.279594,0.279595
62,,,,,,,,
64,,,,,,,,
65,1.851,1.928976,1.9130377,1.91,1.9,1.913038,1.913037,1.913038
66,1.841,1.912367,1.9048941,1.9,1.9,1.904894,1.904894,1.904894
67,,,,,,,,
68,0.0,0.1519653,1.9956434,2.0,1.9,1.858829,1.849587,1.849587
69,0.024,0.2570226,0.2570229,0.26,0.3,0.257023,0.256903,0.256903
70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,0.0,0.0,0.0,0.0,0.0,1.795866,1.795866,1.795866
72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.533052
73,4.454,0.0,0.0,2.01,2.0,2.01268,2.01268,0.0
74,,,,,,,,
75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82936
76,0.0,0.0,0.0,0.0,0.0,0.0,0.035629,0.035629
77,0.0,0.1794653,0.1794652,0.18,0.0,0.179465,0.179465,0.179465
78,0.93,0.9430647,1.0908316,3.08,3.1,2.159347,2.168934,2.168934
79,0.0,0.0,0.0,0.0,0.0,0.799495,0.799495,0.799495
