id,y_2010,y_2012,y_2014,y_2016,y_2019
2,5.0,0.0,1.0,4.0,1.0
3,6.0,8.0,8.0,6.0,3.0
4,0.0,0.0,1.0,0.0,0.0
5,4.0,1.0,3.0,3.0,2.0
6,7.0,6.0,5.0,3.0,3.0
7,0.0,0.0,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,0.0
9,1.0,1.0,0.0,0.0,0.0
10,5.0,11.0,4.0,2.0,3.0
11,0.0,0.0,0.0,0.0,0.0
12,8.0,6.0,8.0,4.0,5.0
13,2.0,4.0,4.0,3.0,1.0
14,5.0,0.0,1.0,5.0,0.0
15,1.0,0.0,0.0,0.0,0.0
16,8.0,4.0,5.0,6.0,7.0
17,10.0,8.0,2.0,8.0,4.0
18,3.0,0.0,2.0,0.0,0.0
19,1.0,0.0,1.0,2.0,0.0
20,1.0,0.0,0.0,1.0,0.0
21,2.0,4.0,2.0,1.0,4.0
22,2.0,1.0,1.0,2.0,0.0
23,3.0,0.0,2.0,3.0,1.0
24,2.0,1.0,4.0,1.0,1.0
25,0.0,0.0,0.0,0.0,0.0
26,0.0,2.0,1.0,1.0,2.0
27,4.0,3.0,0.0,0.0,1.0
28,0.0,0.0,0.0,0.0,0.0
29,0.0,0.0,2.0,0.0,0.0
30,4.0,4.0,4.0,5.0,5.0
31,0.0,0.0,0.0,0.0,0.0
32,0.0,,,0.0,
33,0.0,0.0,0.0,1.0,0.0
34,3.0,5.0,2.0,6.0,4.0
35,1.0,2.0,5.0,1.0,1.0
36,2.0,0.0,0.0,0.0,2.0
37,12.0,5.0,4.0,2.0,2.0
38,0.0,0.0,1.0,0.0,0.0
39,1.0,4.0,5.0,6.0,1.0
40,13.0,8.0,2.0,4.0,6.0
41,1.0,0.0,1.0,1.0,0.0
42,0.0,1.0,0.0,1.0,0.0
43,0.0,1.0,0.0,0.0,0.0
44,0.0,0.0,0.0,0.0,0.0
45,1.0,0.0,1.0,1.0,1.0
46,1.0,0.0,2.0,1.0,3.0
47,0.0,0.0,0.0,0.0,0.0
48,3.0,0.0,0.0,1.0,0.0
49,2.0,3.0,2.0,3.0,0.0
50,15.0,7.0,10.0,4.0,8.0
51,0.0,1.0,0.0,1.0,0.0
52,7.0,12.0,2.0,5.0,2.0
53,10.0,12.0,10.0,8.0,10.0
54,7.0,6.0,3.0,7.0,2.0
55,3.0,0.0,1.0,0.0,0.0
56,0.0,0.0,0.0,0.0,0.0
57,3.0,4.0,3.0,1.0,5.0
58,3.0,2.0,1.0,4.0,3.0
59,6.0,3.0,2.0,4.0,1.0
60,2.0,1.0,2.0,2.0,0.0
61,4.0,0.0,0.0,1.0,1.0
62,,,,,
64,5.0,3.0,0.0,2.0,1.0
65,2.0,0.0,0.0,1.0,0.0
66,1.0,1.0,1.0,0.0,2.0
67,0.0,0.0,1.0,0.0,0.0
68,7.0,3.0,1.0,0.0,1.0
69,0.0,0.0,0.0,0.0,0.0
70,7.0,5.0,3.0,4.0,2.0
71,9.0,10.0,9.0,10.0,11.0
72,0.0,0.0,0.0,1.0,1.0
73,2.0,0.0,3.0,1.0,0.0
74,0.0,0.0,0.0,0.0,0.0
75,0.0,0.0,0.0,0.0,0.0
76,0.0,1.0,0.0,1.0,0.0
77,3.0,5.0,2.0,4.0,0.0
78,2.0,1.0,2.0,2.0,0.0
79,7.0,7.0,7.0,11.0,8.0
80,0.0,1.0,0.0,0.0,0.0
81,0.0,0.0,0.0,0.0,0.0
82,0.0,0.0,0.0,1.0,0.0
83,6.0,3.0,3.0,1.0,7.0
84,1.0,0.0,0.0,1.0,0.0
85,10.0,13.0,2.0,6.0,3.0
86,7.0,6.0,5.0,5.0,5.0
87,5.0,2.0,2.0,2.0,1.0
88,10.0,5.0,7.0,5.0,2.0
89,3.0,5.0,4.0,1.0,4.0
90,9.0,1.0,1.0,6.0,3.0
91,3.0,3.0,4.0,2.0,2.0
92,0.0,1.0,1.0,2.0,0.0
93,4.0,2.0,2.0,1.0,1.0
94,4.0,1.0,3.0,3.0,1.0
