id,y_2012,y_2014,y_2016,y_2019
2,6.0,16.0,6.0,11.0
3,13.0,20.0,14.0,22.0
4,0.0,2.0,1.0,0.0
5,1.0,4.0,4.0,3.0
6,6.0,14.0,4.0,9.0
7,1.0,0.0,2.0,0.0
8,2.0,2.0,2.0,5.0
9,2.0,4.0,1.0,6.0
10,15.0,16.0,14.0,11.0
11,10.0,9.0,7.0,6.0
12,10.0,12.0,9.0,10.0
13,6.0,7.0,11.0,11.0
14,14.0,7.0,20.0,19.0
15,2.0,2.0,8.0,5.0
16,15.0,25.0,16.0,17.0
17,12.0,11.0,18.0,7.0
18,11.0,4.0,10.0,5.0
19,7.0,3.0,9.0,11.0
20,4.0,3.0,7.0,4.0
21,8.0,10.0,11.0,18.0
22,4.0,0.0,3.0,6.0
23,4.0,2.0,5.0,5.0
24,2.0,3.0,4.0,6.0
25,4.0,1.0,2.0,2.0
26,5.0,4.0,1.0,5.0
27,3.0,3.0,9.0,8.0
28,0.0,0.0,1.0,1.0
29,1.0,3.0,3.0,0.0
30,10.0,14.0,9.0,5.0
31,3.0,4.0,3.0,1.0
32,,,1.0,
33,2.0,4.0,11.0,6.0
34,9.0,6.0,11.0,9.0
35,3.0,3.0,5.0,7.0
36,1.0,5.0,5.0,8.0
37,12.0,8.0,12.0,7.0
38,6.0,3.0,4.0,3.0
39,13.0,11.0,11.0,8.0
40,8.0,9.0,13.0,9.0
41,2.0,2.0,1.0,3.0
42,2.0,5.0,7.0,1.0
43,1.0,3.0,1.0,2.0
44,1.0,1.0,4.0,2.0
45,19.0,10.0,16.0,19.0
46,4.0,2.0,5.0,5.0
47,1.0,2.0,5.0,2.0
48,6.0,5.0,5.0,7.0
49,6.0,4.0,8.0,4.0
50,6.0,12.0,17.0,13.0
51,7.0,4.0,5.0,3.0
52,16.0,9.0,6.0,5.0
53,12.0,20.0,18.0,10.0
54,4.0,4.0,6.0,7.0
55,3.0,3.0,1.0,0.0
56,1.0,0.0,1.0,0.0
57,5.0,3.0,8.0,7.0
58,7.0,4.0,5.0,5.0
59,4.0,12.0,5.0,16.0
60,6.0,6.0,4.0,6.0
61,2.0,1.0,1.0,2.0
62,,,,
64,9.0,10.0,5.0,13.0
65,11.0,7.0,19.0,7.0
66,11.0,3.0,5.0,6.0
67,1.0,3.0,4.0,7.0
68,8.0,8.0,10.0,10.0
69,0.0,2.0,0.0,1.0
70,3.0,1.0,6.0,5.0
71,20.0,15.0,21.0,10.0
72,3.0,3.0,4.0,5.0
73,6.0,6.0,11.0,7.0
74,0.0,7.0,3.0,7.0
75,0.0,3.0,4.0,3.0
76,9.0,8.0,1.0,9.0
77,14.0,12.0,10.0,13.0
78,11.0,3.0,6.0,8.0
79,8.0,11.0,8.0,5.0
80,4.0,7.0,5.0,6.0
81,1.0,2.0,4.0,1.0
82,4.0,9.0,7.0,8.0
83,8.0,4.0,1.0,6.0
84,0.0,2.0,0.0,1.0
85,12.0,7.0,13.0,10.0
86,12.0,11.0,8.0,10.0
