id,y_2014,y_2015,y_2017
2,21.67,22.16,22.41
3,78.1,79.38,88.16
4,10.65,10.78,10.89
5,7.63,7.45,7.9
6,17.75,17.24,18.71
7,,,
8,15.15,18.5,18.46
9,5.83,6.07,6.02
10,35.61,37.35,37.88
11,25.63,26.23,26.51
12,26.36,26.77,27.31
13,35.51,35.83,35.99
14,37.41,37.84,37.69
15,20.64,21.41,21.79
16,46.47,47.5,47.57
17,33.62,33.87,33.72
18,32.34,34.33,32.81
19,35.96,36.54,36.58
20,31.45,31.45,31.46
21,28.9,29.84,30.09
22,8.97,9.61,13.45
23,10.81,11.12,11.11
24,12.01,11.29,11.29
25,29.58,29.58,29.98
26,30.88,30.96,30.96
27,27.19,27.19,27.21
28,11.76,11.97,11.7
29,12.4,12.37,12.37
30,12.35,20.91,26.95
31,16.5,16.66,16.8
32,3.37,3.37,3.37
33,13.2,13.47,13.5
34,20.98,21.77,22.57
35,16.73,19,22.45
36,24.08,28.54,30.76
37,17.88,18.47,18.89
38,23.97,23.97,23.97
39,27.16,28.01,29.38
40,31.28,31.71,32.2
41,15.69,15.69,15.71
42,24.94,25.26,25.29
43,15.14,15.66,15.66
44,8.76,8.99,9.33
45,30.92,33.15,37.49
46,24.76,24.71,24.76
47,11.7,11.74,10.91
48,18.15,18.34,18.05
49,25.73,26.27,26.7
50,30.16,30.78,30.9
51,13.68,13.84,14.47
52,23.65,14.57,16.2
53,29.8,34.91,30.35
54,17.64,17.71,18.13
55,20.01,20.2,20.28
56,7.65,7.75,7.75
57,15.97,16.11,16.38
58,15.21,15.08,15.23
59,23.83,25.15,26.46
60,32.25,35.44,53.14
61,11.99,12,12.02
62,,,
64,43.35,44.91,54.63
65,17.77,22.12,22.25
66,25.57,27.25,27.36
67,5.65,11.69,11.48
68,24.79,24.81,24.79
69,14.54,11.18,13.9
70,12.58,12.77,12.87
71,41.21,41.61,41.67
72,13.05,27.66,34.31
73,27.8,28.55,29.51
74,11.17,11.39,11.37
75,17.87,20.59,20.49
76,24.65,31.93,33.9
77,55.33,59.72,59.69
78,19.58,20.52,20.68
79,22.82,17.37,22.8
80,22.14,21.96,22.18
81,11.76,11.76,12.07
82,25.26,25.26,32.51
83,8.5,8.48,8.78
84,7.28,6.95,6.18
85,19.65,19.8,19.89
86,28.96,31.29,31.44
87,16.68,16.55,16.64
88,12.79,12.13,12.53
89,15.02,15.31,15.42
90,19.69,19.97,20.04
91,23.69,24.1,24.24
92,18.94,23.81,24.06
93,13.53,13.65,13.76
94,10.89,10.98,11.04
95,16.73,16.73,16.73
96,34.1,42.72,45.62
97,37.82,37.94,38.5
98,26.48,27.39,28.62
99,15.38,15.33,15.75
100,16.68,17.24,17.48
101,22.84,23.3,23.35
102,14.43,14.74,14.79
103,15.14,15.67,15.56
105,10.31,13.64,18.79
106,15.79,16.15,16.14
107,22.28,22.28,14.04
108,14.31,14.36,14.36
109,23.04,24.6,26.52
110,18.6,18.44,18.7
111,28.88,31.94,30.47
112,13.91,14.68,16.9
113,37.68,40.07,42.09
114,12.1,12.51,15.21
115,39.58,48.49,49.29
116,35.14,37.74,40.53
117,37.62,39.8,40.41
118,12.04,12.38,12.88
119,13.4,13.54,13.67
120,14.79,15.1,14.93
121,22.55,22.75,22.82
122,,,
123,25.35,25.3,25.52
124,20.35,20.7,20.52
125,28.41,29.39,33.03
126,3.58,5.39,7.41
127,23.63,23.71,23.96
128,28.54,28.87,28.6
129,21.83,22.27,22.23
130,17.87,18.08,18.15
131,19.68,21.3,21.63
132,5.15,5.29,5.23
133,10.7,10.8,10.83
134,12.18,12.52,12.64
135,12.65,12.84,12.66
136,20.33,20.94,21.48
137,16.98,17.19,17.48
138,7.66,7.65,7.68
139,16.73,16.66,16.81
140,26.84,29.56,29.13
141,9.9,9.61,9.52
142,25.87,26.35,26.76
143,13.54,13.62,13.57
144,20.3,21.13,21.76
145,16.67,16.95,17.04
146,18.16,18.67,19.73
147,22.34,23.1,22.39
148,24.6,24.65,24.65
149,7.65,9.09,9.07
150,18.33,18.45,18.57
151,34.36,34.72,39.68
152,8.17,8.08,8.06
153,39.08,39.08,39.11
154,30.09,30.06,30.09
155,26.95,27.59,38.61
156,32.99,35.34,36.92
157,17.37,12.22,12.9
158,36.01,36.58,37.1
159,10.35,10.86,11.84
160,28.68,29.01,29.1
161,26.27,26.57,27.02
162,19.11,19.4,19.53
163,8.6,9.02,9.01
164,48.12,46.68,47.82
165,24.21,24.63,24.67
166,12.44,12.68,12.73
167,7.94,8.08,8.07
168,15.7,15.9,16.12
169,21.14,21.91,25.98
170,18.27,18.33,18.3
171,9.11,8.99,11.46
172,29.32,30.62,30.67
173,10.74,11.47,12.23
174,17.32,17.23,17.22
175,18.13,18.3,18.26
176,30.33,30.33,30.33
177,18.49,18.7,18.88
178,21.14,24.31,27.36
179,16.13,16.21,15.96
180,13,14.46,15.38
181,27.9,28.65,28.83
182,7.79,7.79,7.91
183,8.48,8.69,8.73
184,13.41,13.69,13.65
185,29.51,30.02,30.74
186,24.21,24.72,25.12
187,10.04,10.04,10.04
188,16.87,17.2,17.2
189,10.24,10.24,10.24
190,10.36,10.45,10.42
191,23.35,23.54,23.74
192,22.09,23.9,27.84
193,13.29,13.31,13.28
194,29.7,29.85,30.92
195,20.9,20.8,29.57
196,21.62,21.95,22.58
197,25.47,25.93,25.96
198,16.04,16.45,15.73
199,28.38,31.17,31.95
200,5.69,6.04,10.98
201,29.05,29.22,29.29
202,22.74,23.42,23.61
203,18.19,18.69,20.02
204,13.9,13.9,14.47
205,,9.42,9.67
206,13.53,13.53,13.5
207,21.34,25.73,31.31
208,20.59,19.28,21.11
209,29.24,32.04,41.69
210,18.66,18.76,22.36
211,25.16,25.45,25.99
212,13.72,13.9,13.93
213,15.83,15.91,15.1
215,,,
216,8.09,8.14,7.97
217,12.64,12.94,12.23
218,26.63,26.73,23.34
219,19.01,19.16,24.87
220,17.51,17.7,17.76
221,22.93,23,27.08
222,15.79,15.77,15.97
223,19.03,19.27,18.88
224,23.58,23.58,23.58
225,13.5,13.55,13.86
226,8.65,8.7,8.73
227,25.04,25.46,25.34
228,5.39,5.45,5.45
229,17.79,21.49,26.49
230,20.71,24.47,24.53
231,18.39,27.75,28.39
232,25.38,25.57,26.98
233,25.58,25.56,25.51
234,25.51,26.24,26.62
235,20.45,20.61,20.68
236,10.22,10.6,10.58
237,26.17,27.21,29.22
238,23.51,23.81,23.85
240,16.28,16.39,16.65
241,18.93,19.14,19.24
242,16.14,16.3,16.6
243,1.26,1.24,1.24
244,19.27,19.27,19.29
245,14.09,14.28,14.37
246,23.51,23.82,23.96
247,11.26,11.44,11.56
248,17.83,18.06,18.17
249,16.37,16.65,16.68
250,17.14,17.19,17.19
251,16.86,18.15,18.4
252,10.42,10.41,10.46
253,20.5,20.52,20.52
254,5.46,5.42,10.32
255,28.95,28.95,28.95
256,27.9,30.45,36.91
257,32.18,36.06,40.41
258,29.03,30.64,33.33
259,24.78,24.92,24.98
260,37.23,37.44,37.64
261,23.48,23.48,23.51
262,32.16,32.16,32.18
263,25.75,26.36,26.73
264,19.96,20.85,21.42
265,14.95,14.96,14.99
266,28.7,28.7,30.22
267,44,45.86,47.24
268,17.57,17.88,18
269,27.74,27.91,28.02
270,13.68,13.87,13.95
271,11.68,12.07,12.25
272,14.5,14.5,14.5
273,17.9,18.73,18.82
274,10.39,10.52,10.49
275,21.11,21.18,21.13
276,19.71,19.71,19.74
277,15.26,18.02,21.46
278,16,16.02,16.02
279,15.05,15.05,15.05
280,12.53,12.76,12.76
281,10.67,10.67,10.67
282,14.04,14.52,15.44
283,26.17,26.56,26.68
284,9.68,9.6,9.85
285,,,
286,,,
287,22.95,24.01,23.66
288,22.16,22.5,22.57
289,36.55,36.64,37.26
290,5.32,9.83,9.73
291,26.49,27.43,27.18
292,11.71,11.36,11.3
293,8.44,8.22,8.91
294,9.92,10.04,11.2
295,14.27,14.22,14.16
296,13.56,15.7,19.1
297,4.41,4.5,
298,15.11,15.1,15.24
299,30.12,30.76,33.03
300,10.86,10.85,10.94
301,21.13,22.49,23.86
302,29.44,29.94,29.74
303,17.85,18.04,18.07
304,12.1,12.36,12.41
305,8.82,8.96,8.94
306,9.81,13.34,17.21
307,29.48,29.72,39.09
308,11.52,12.67,12.67
309,17.32,17.82,18.05
310,22.09,22.19,22.28
311,12.43,12.17,12.4
312,17.48,17.76,17.75
313,16.68,16.68,16.68
314,26.45,26.51,26.18
315,6.11,7.41,7.59
316,43.01,42.64,43.07
317,7.84,7.98,8.06
318,16.61,16.6,18.5
319,30.95,33.05,32.94
320,10.77,10.67,9.89
321,11.49,11.86,11.98
322,11.47,12.09,12.71
323,24.52,26.02,26.16
324,16.58,16.61,16.69
325,26.88,27.56,27.86
326,9.38,9.59,9.6
327,16.85,17.08,17.2
328,10.93,10.99,10.96
329,20.57,20.63,20.82
330,21.17,21.49,22.47
331,16.07,16.17,16.53
332,16.3,17.69,18.71
333,28.83,29.59,30.65
334,7.38,7.42,7.44
335,31.41,33.24,33.98
336,46.12,48.96,50.04
337,19.34,19.39,20.5
338,17.39,22.16,21.67
339,12.18,15.75,19.18
340,65.44,67.89,67.33
341,40.62,43.55,44.82
342,5.23,6.31,
343,17.28,16.18,16.43
344,14.86,16.4,17.71
345,9.27,9.33,9.39
346,28.11,28.5,28.91
347,6.6,8.64,8.71
348,31.7,32,32.4
349,20.02,20.3,16.21
350,15.59,15.81,15.01
351,10.93,12.01,12.26
352,24.99,25.01,25.01
353,25.52,26.1,26.05
354,17.91,17.91,17.91
355,21.19,21.19,21.19
356,48.06,48.25,48.52
357,25.83,26.87,27.01
358,31.73,32.03,29.91
359,22.45,22.52,22.56
360,42.3,43.96,44.32
361,11.24,11.4,19.03
362,30.89,31.84,31.59
363,29.12,29.67,29.63
364,27.45,28.52,28.75
365,16.57,16.86,17
366,7.38,7.96,7.84
367,44.69,48.66,55.56
368,30.38,30.38,30.38
369,12.69,10.22,11.09
370,31.34,32.18,32.74
371,57.65,59.76,60.56
372,117.45,117.79,119.19
373,25,25.13,25.5
374,24.83,24.87,25.57
375,23.71,24.01,24.07
376,39.4,39.95,41.55
377,55.1,55.95,57.69
378,42.33,43.5,43.84
379,41.6,42.02,42.93
380,57,57.26,57.39
381,30.71,30.92,35.47
382,30.15,30.5,30.05
383,40.77,40.93,41.4
384,31.22,36.61,48.44
385,43.71,48.11,49.27
386,18.98,19.55,19.2
387,22.82,23.27,23.07
388,17.28,20.53,30.45
389,88.26,93.59,93.71
390,14.75,14.68,15.02
391,22.84,23.48,23.51
392,100.51,102.59,101.97
393,59.17,57.88,54.77
394,28.82,29.35,29.3
