id,y_2010,y_2013,y_2014,y_2016,y_2018,y_2019,y_2020
2,62571.75,56389.08,55895.07,56282.4,57784.54,56544.0,54936.0
3,280733.68,275334.36,290732.23,308526.5,285553.61,302750.0,291749.0
4,97014.6,85095.86,83321.05,95494.0,88790.67,93080.0,87242.0
5,17023.66,17390.61,18243.0,19421.36,19825.07,20172.0,21877.0
6,73806.1,71345.09,70955.48,77853.5,70848.92,66272.0,69104.0
7,133187.06,106195.66,106422.98,113056.64,102170.65,107074.0,98838.0
8,62114.75,55366.55,54456.45,57573.47,56630.77,58250.0,58404.0
9,24534.41,24626.76,24950.41,26987.44,28352.27,27795.0,29900.0
10,131863.21,126367.11,127823.98,131736.15,124870.92,119286.0,123869.0
11,132207.49,124594.53,134433.02,144419.36,138324.67,137313.0,132990.0
12,,,,,,,
13,72781.44,65352.8,72922.83,69332.44,65434.63,63812.0,64476.0
14,117165.52,114530.32,119858.29,117677.85,116964.66,118580.0,124656.0
15,142964.35,125487.95,123012.18,126547.28,118175.8,119034.0,116550.0
16,149069.26,140714.72,139806.33,145405.08,144282.03,141440.0,140488.0
17,131098.81,125891.75,121975.24,122108.47,115759.66,113805.0,120978.0
18,159826.12,138241.03,150446.37,166492.54,161510.62,162176.0,150880.0
19,203035.93,184756.49,179679.84,187909.94,171402.66,175714.0,167024.0
20,141300.3,124936.6,113771.83,129479.85,120212.82,120768.0,122406.0
21,29471.21,37359.18,39635.8,40109.2,40078.45,40600.0,43050.0
22,20616.11,20462.37,18702.05,18538.11,16921.19,18216.0,21576.0
23,28233.42,29034.84,26671.84,26887.02,25282.4,25250.0,25856.0
24,55712.69,45509.16,48617.95,44072.58,40590.78,41055.0,42558.0
25,206341.48,175116.49,166084.69,191848.72,173380.25,176748.0,161492.0
26,,,,,,,
27,108914.97,100683.15,103381.8,104820.44,102303.86,102268.0,116232.0
28,57903.41,51761.63,53692.06,64735.83,59354.31,55692.0,53562.0
29,56044.68,57278.56,58292.77,59409.66,54968.78,51417.0,48285.0
30,12560.25,11904.42,11580.68,10875.72,12568.45,12880.0,14520.0
31,131014.79,109618.1,109943.7,124061.46,111068.78,115800.0,112326.0
32,7266.87,6949.16,6809.87,7055.79,6449.19,6440.0,6510.0
33,,3225.71,3737.95,4276.92,4012.56,3976.0,4170.0
34,80747.13,75359.71,76972.27,88450.51,123741.74,135696.0,143713.0
35,53478.94,64949.0,74006.91,86030.27,91087.96,97406.0,109920.0
36,130836.5,115515.96,115968.7,116019.95,107593.14,109189.0,106664.0
37,64272.68,62364.89,62018.42,65139.54,62700.84,62667.0,65790.0
38,138705.87,123940.88,125891.47,128666.27,119550.89,117306.0,117546.0
39,130709.44,131463.77,133236.22,142191.76,138822.65,136708.0,144205.0
40,86608.17,83395.09,86261.82,90057.17,87454.52,87230.0,90500.0
41,63541.08,51632.52,52019.81,56620.54,49988.94,48840.0,50220.0
42,89969.05,78074.89,79392.52,89452.62,76976.37,79768.0,71656.0
43,83487.06,72519.35,72779.38,80146.68,73248.67,77600.0,71965.0
44,42088.84,39605.15,43789.76,51210.35,45773.5,47400.0,41538.0
45,163182.9,170267.72,189135.39,213688.28,226855.08,241318.0,247744.0
46,70701.39,64520.86,63860.75,64563.69,62991.85,61004.0,63180.0
47,6400.01,3988.06,3584.25,4606.86,4426.52,4202.0,4347.0
48,62682.41,59842.26,61235.58,69193.09,62727.48,62196.0,66138.0
49,101625.56,104246.75,100225.85,113486.99,112368.04,110014.0,119625.0
50,68455.34,66117.11,68088.49,66631.44,68576.23,66044.0,64218.0
51,48066.7,43140.23,42603.21,46466.18,44304.14,42069.0,42488.0
52,22608.05,20503.44,19435.7,21405.1,21685.85,19836.0,19264.0
53,84278.1,76226.57,84314.97,82304.61,78117.84,75036.0,77064.0
54,77779.72,75054.28,83968.64,78566.66,82402.96,82050.0,87040.0
55,131713.61,115009.86,115189.95,124645.52,111040.09,110808.0,109319.0
56,24524.16,18997.19,19027.89,20239.04,18947.97,19493.0,18786.0
57,12236.46,11484.39,10873.67,10070.34,14980.49,18522.0,18796.0
58,41892.11,39730.08,40068.21,41945.39,39369.39,40261.0,41002.0
59,45531.69,45900.66,57409.51,55409.39,54151.1,53190.0,55580.0
60,,,,,,,
61,42240.49,40738.34,41660.53,44685.32,38754.6,39057.0,39057.0
62,,,,,,,
64,25989.42,35262.72,34428.49,37387.71,22495.33,33176.0,32480.0
65,,1657.98,,,,,
66,,,,,,,
67,,,,,,,
68,59690.41,54573.46,56487.32,50550.47,49263.48,49932.0,50616.0
69,83444.03,66619.28,67248.28,75201.68,67045.39,66500.0,61250.0
70,63213.19,61446.88,60692.52,64125.13,58007.91,53955.0,55000.0
71,30001.98,30584.13,32254.17,30858.59,29104.37,29120.0,31464.0
72,39730.08,35463.39,35233.87,37365.17,35338.39,36656.0,37979.0
73,99918.48,100092.95,108359.58,113782.1,121225.18,124236.0,140800.0
74,18048.32,15246.94,14324.71,13427.12,12013.08,11772.0,11340.0
75,121438.34,90897.57,103355.15,123788.9,105404.47,104400.0,97356.0
76,107464.06,134714.07,161418.4,152241.6,150409.48,152570.0,159040.0
77,141359.74,139564.81,158340.33,141175.3,148524.11,152208.0,160083.0
78,65772.78,71041.63,81450.03,74008.98,77228.44,76720.0,79460.0
79,,,,,,,
80,13890.26,15824.85,14625.96,15246.91,14572.68,14652.0,15972.0
81,48954.05,44095.13,46085.0,40455.54,39873.52,41440.0,43680.0
82,74445.48,60686.5,72369.51,73582.72,72703.55,74272.0,74871.0
83,,,,6654.13,5565.94,5616.0,6292.0
84,8584.58,7537.4,7270.97,8195.21,9615.39,9983.0,9815.0
85,67340.51,68357.19,73840.92,71498.57,69240.21,66234.0,70638.0
86,,,,,862.76,803.0,924.0
87,34994.11,42830.86,32668.13,34830.17,33157.92,33488.0,33810.0
88,49628.27,50464.41,50642.67,49247.1,52419.43,53015.0,54752.0
