id,y_2000,y_2010,y_2020
2,76,57,150
3,74,123,539
4,23,7,32
5,8,21,35
6,45,28,69
7,0,14,65
8,21,32,74
9,17,11,28
10,92,84,164
11,16,46,119
12,70,81,68
13,83,69,150
14,78,130,178
15,21,49,66
16,105,139,234
17,56,69,114
18,23,48,128
19,53,62,142
20,16,65,172
21,38,50,103
22,10,11,127
23,21,49,75
24,18,10,29
25,22,49,140
26,33,100,147
27,35,68,172
28,8,3,42
29,11,19,83
30,17,16,82
31,8,20,51
32,7,10,9
33,21,57,72
34,31,49,174
35,16,38,133
36,37,68,137
37,28,55,93
38,26,56,103
39,23,72,145
40,12,76,106
41,32,34,90
42,16,40,105
43,15,18,89
44,6,31,48
45,2,81,357
46,43,69,103
47,7,14,49
48,9,36,70
49,5,103,134
50,81,55,83
51,12,28,73
52,74,70,53
53,47,49,109
54,53,48,76
55,34,61,89
56,6,17,33
57,43,39,47
58,44,24,46
59,71,80,151
60,68,101,214
61,16,41,80
62,75,76,96
64,58,138,262
65,7,72,105
66,28,68,155
67,2,20,50
68,54,98,140
69,19,20,61
70,12,13,32
71,51,44,69
72,18,38,242
73,9,120,199
74,19,23,25
75,0,53,133
76,12,46,190
77,2,108,336
78,22,74,146
79,39,9,21
80,4,57,112
81,17,26,58
82,0,56,110
83,19,57,52
84,17,10,34
85,18,49,30
86,86,80,59
87,44,47,52
88,35,22,41
89,26,82,74
90,33,28,78
91,29,92,107
92,,46,117
93,25,42,42
94,14,10,75
95,19,43,54
96,24,86,231
97,37,79,234
98,2,98,157
99,28,33,119
100,26,44,62
101,13,23,42
102,43,50,51
103,31,11,72
105,15,17,85
106,31,32,38
107,33,140,146
108,29,39,79
109,12,34,99
110,1,36,75
111,6,63,207
112,5,29,131
113,9,125,227
114,34,39,53
115,16,70,283
116,43,49,186
117,16,57,200
118,19,13,56
119,27,39,103
120,6,38,74
121,43,44,66
122,3,,0
123,10,45,88
124,32,77,67
125,22,93,136
126,4,0,48
127,41,58,110
128,34,59,82
129,11,25,58
130,16,23,116
131,28,44,186
132,8,4,37
133,3,12,61
134,14,29,52
135,25,28,55
136,5,55,179
137,13,48,70
138,7,26,25
139,12,41,48
140,19,59,109
141,25,16,39
142,34,85,100
143,8,17,47
144,37,88,89
145,48,86,100
146,18,35,99
147,32,85,152
148,15,25,95
149,0,17,41
150,17,34,55
151,5,54,167
152,8,25,44
153,15,114,160
154,37,80,138
155,30,94,190
156,2,87,197
157,19,17,90
158,22,94,150
159,7,21,30
160,30,48,90
161,72,114,184
162,41,74,95
163,22,14,66
164,153,95,125
165,48,65,201
166,24,14,56
167,18,26,31
168,52,42,49
169,2,70,159
170,9,29,89
171,4,16,52
172,0,46,205
173,12,34,64
174,7,51,52
175,18,24,82
176,14,85,169
177,28,42,81
178,16,48,178
179,8,22,72
180,16,27,63
181,29,45,142
182,4,7,24
183,16,33,48
184,43,25,95
185,58,63,104
186,60,66,70
187,9,32,33
188,15,39,145
189,19,29,36
190,19,32,64
191,21,64,120
192,5,48,159
193,12,21,75
194,12,55,147
195,1,58,212
196,11,37,87
197,39,71,67
198,7,11,48
199,45,56,86
200,11,15,30
201,37,71,105
202,39,46,56
203,4,31,91
204,7,26,76
205,10,12,24
206,19,23,109
207,1,49,208
208,5,27,85
209,16,76,197
210,12,27,83
211,5,75,87
212,17,29,65
213,8,24,60
215,4,17,39
216,11,17,63
217,5,21,49
218,33,65,131
219,63,56,148
220,40,49,94
221,31,74,140
222,13,35,67
223,46,40,83
224,38,68,172
225,14,29,70
226,5,22,47
227,33,71,129
228,5,19,53
229,17,61,273
230,30,44,101
231,9,50,135
232,15,61,158
233,12,55,118
234,80,114,179
235,10,47,125
236,17,14,71
237,29,60,138
238,48,63,99
240,24,55,112
241,21,20,79
242,,62,67
243,4,0,67
244,56,55,100
245,18,41,87
246,43,69,170
247,10,25,17
248,48,87,129
249,21,23,23
250,19,62,80
251,14,69,122
252,5,24,48
253,9,47,118
254,6,33,42
255,37,59,140
256,5,31,378
257,2,50,217
258,28,64,127
259,37,72,87
260,33,69,135
261,31,51,112
262,30,59,153
263,10,33,100
264,38,56,114
265,18,47,90
266,5,70,164
267,25,112,251
268,18,55,81
269,22,72,165
270,30,90,97
271,15,14,27
272,11,104,87
273,1,56,80
274,,25,60
275,29,64,116
276,15,55,123
277,12,51,152
278,23,57,72
279,11,39,61
280,43,48,96
281,12,38,68
282,10,40,68
283,29,57,98
284,1,25,174
285,,,
286,8,19,26
287,26,69,190
288,14,41,133
289,5,99,294
290,4,11,48
291,48,46,95
292,11,21,24
293,14,4,38
294,5,36,34
295,13,23,37
296,7,38,119
297,1,6,28
298,26,39,59
299,40,78,133
300,21,28,66
301,46,45,113
302,38,72,125
303,40,39,68
304,16,8,13
305,1,34,44
306,11,27,20
307,44,57,116
308,12,29,51
309,3,46,79
310,10,34,135
311,23,24,45
312,81,38,57
313,16,34,38
314,56,39,96
315,47,7,97
316,123,77,108
317,9,26,22
318,10,45,82
319,73,59,178
320,11,10,38
321,20,8,56
322,13,38,39
323,61,71,60
324,23,43,72
325,31,58,141
326,12,21,53
327,29,71,39
328,13,20,37
329,15,47,69
330,16,52,74
331,13,38,82
332,0,21,85
333,71,78,104
334,,36,69
335,2,83,155
336,17,109,281
337,8,45,78
338,12,29,68
339,0,7,102
343,49,36,135
344,29,32,75
345,3,22,60
346,65,85,118
347,2,21,43
348,19,61,183
349,13,41,89
350,8,20,50
351,16,29,56
352,43,66,183
353,27,49,131
354,46,55,114
355,15,61,117
356,22,83,288
357,25,37,90
358,25,51,148
359,10,24,74
360,58,131,231
361,26,22,139
362,24,52,76
363,43,31,87
364,5,16,64
365,35,24,100
366,35,19,54
367,53,69,264
368,62,95,149
369,19,38,46
370,70,48,112
371,96,156,210
372,72,285,595
373,14,37,153
374,32,25,93
375,10,29,61
376,43,96,215
377,9,120,282
378,44,113,262
379,25,48,167
380,51,122,297
381,73,70,184
382,40,92,83
383,89,73,158
385,109,117,204
386,49,39,94
387,75,60,91
388,19,28,91
389,162,169,299
390,44,46,73
391,18,34,93
392,33,86,291
393,113,57,310
394,59,65,147
395,11,34,92
396,28,58,141
397,5,19,70
398,,6,78
399,12,25,92
400,13,35,90
401,26,42,116
402,9,28,105
403,27,29,126
404,7,61,63
405,2,60,180
406,28,31,88
407,16,42,82
408,10,55,110
409,19,34,135
410,6,32,42
411,2,22,92
412,7,8,64
413,23,55,168
416,0,50,56
417,14,50,129
418,6,72,158
419,16,53,107
420,14,34,122
421,0,31,109
422,32,50,155
423,17,35,174
424,7,23,65
425,10,9,69
426,18,50,87
428,29,42,76
430,38,68,113
431,25,55,125
432,46,72,115
433,5,34,32
434,5,67,181
435,1,8,49
436,18,53,89
437,17,35,222
438,4,14,114
442,39,78,124
443,20,61,97
444,33,55,121
445,41,67,140
446,14,30,87
447,5,52,179
448,6,29,190
449,8,22,98
450,12,73,180
451,9,62,214
452,16,18,92
453,27,34,152
454,11,26,99
455,11,29,97
456,7,3,40
457,11,5,33
458,4,21,67
459,26,81,156
460,32,77,169
462,15,26,154
463,32,52,105
464,5,49,171
465,5,21,73
466,10,67,151
467,14,33,92
468,14,44,80
469,8,24,59
470,12,33,57
471,12,62,152
472,6,11,28
473,30,36,105
474,16,21,114
475,13,11,89
476,97,216,744
