id,y_2011,y_2013,y_2015,y_2016,y_2017,y_2018,y_2020,y_2021
2,735776.0,734674.0,743809.0,752941.0,756451.0,775823.0,800139.0,816188.0
3,3703263.0,3750042.0,3844296.0,3901229.0,3895078.0,3988017.0,4303755.0,4219534.0
4,1306466.0,1332329.0,1341953.0,1364119.0,1390587.0,1430369.0,1446428.0,1507805.0
5,205037.0,205777.0,206445.0,201629.0,197717.0,193325.0,211120.0,199443.0
6,741441.0,740283.0,738133.0,735507.0,734277.0,730757.0,776830.0,773857.0
7,2144267.0,2181591.0,2197060.0,2225306.0,2242317.0,2245112.0,2269022.0,2316915.0
8,788695.0,817381.0,814814.0,838482.0,829022.0,837631.0,861108.0,923101.0
9,327069.0,331216.0,338669.0,366029.0,391165.0,416796.0,478842.0,518627.0
10,1282218.0,1277467.0,1285964.0,1295951.0,1306823.0,1341474.0,1542345.0,1514197.0
11,1570234.0,1632349.0,1706587.0,1760466.0,1844419.0,1930681.0,2060520.0,2136409.0
12,,,,,,,,
13,781672.0,780689.0,831526.0,842237.0,848127.0,850499.0,869109.0,876890.0
14,1647440.0,1645730.0,1651224.0,1652335.0,1648156.0,1647959.0,1649824.0,1666618.0
15,1826451.0,1823282.0,1844764.0,1868186.0,1898073.0,1899993.0,1905264.0,1934294.0
16,1754202.0,1748447.0,1753012.0,1754172.0,1754291.0,1753203.0,1814750.0,1772061.0
17,1382288.0,1383468.0,1389534.0,1384787.0,1386713.0,1382326.0,1397682.0,1395988.0
18,2004585.0,2037759.0,2090720.0,2138752.0,2246924.0,2322448.0,2459132.0,2538550.0
19,2535621.0,2558251.0,2575446.0,2578770.0,2582155.0,2614523.0,2686818.0,2704356.0
20,1472930.0,1470463.0,1471158.0,1471418.0,1472491.0,1473153.0,1475160.0,1477927.0
21,391170.0,471221.0,481418.0,492189.0,490930.0,493530.0,501270.0,514440.0
22,208572.0,207116.0,204960.0,206413.0,204385.0,196489.0,183300.0,190247.0
23,277988.0,278792.0,278528.0,278864.0,278956.0,279432.0,291486.0,292456.0
24,493349.0,493300.0,486820.0,487913.0,488937.0,489592.0,575795.0,551927.0
25,2353334.0,2354597.0,2362363.0,2394111.0,2415193.0,2416642.0,2412072.0,2419496.0
26,2176874.0,2179742.0,2186174.0,2183358.0,2187643.0,2212844.0,2226420.0,2245700.0
27,1046726.0,1043929.0,1043873.0,1044837.0,1045362.0,1043810.0,1057203.0,1101442.0
28,697204.0,728649.0,748411.0,779216.0,794702.0,814776.0,912284.0,868715.0
29,867509.0,868799.0,867480.0,869095.0,869963.0,873115.0,877406.0,894581.0
30,111678.0,111678.0,111678.0,111678.0,111678.0,112976.0,105266.0,91433.0
31,1715325.0,1721150.0,1724102.0,1749517.0,1765781.0,1784433.0,1788332.0,1786210.0
32,,,,,,,,
33,45131.0,77885.0,80121.0,80121.0,80121.0,80121.0,77520.0,77838.0
34,828322.0,870382.0,880064.0,894088.0,924862.0,1059613.0,1661710.0,2196281.0
35,1178015.0,1366954.0,1501764.0,1717057.0,1786357.0,1985979.0,2091744.0,2349027.0
36,1440646.0,1497357.0,1525160.0,1543755.0,1550655.0,1562767.0,1569408.0,1571777.0
37,675873.0,666763.0,664428.0,663429.0,672610.0,697785.0,813823.0,813432.0
38,1833758.0,1834951.0,1835806.0,1837302.0,1841134.0,1841257.0,1813663.0,1814006.0
39,1789295.0,1805652.0,1833483.0,1864844.0,1916565.0,1915936.0,1930392.0,1934441.0
40,855986.0,856662.0,857594.0,865764.0,866382.0,895164.0,947368.0,932726.0
41,626981.0,625985.0,625543.0,625543.0,628382.0,628887.0,630564.0,631311.0
42,1097578.0,1099528.0,1102914.0,1103098.0,1104726.0,1105763.0,1108869.0,1109279.0
43,1111657.0,1146477.0,1158959.0,1166122.0,1170975.0,1175930.0,1184952.0,1211318.0
44,611531.0,646322.0,672466.0,700249.0,704559.0,727235.0,774212.0,762363.0
45,2658965.0,2993606.0,3076808.0,3164385.0,3457775.0,3824824.0,4268612.0,4278031.0
