"id","y_2013","y_2014","y_2015","y_2016","y_2017","y_2018","y_2019","y_2020","y_2021"
417,0.25,0.21,0.07,0.16,0.16,0.15,0.13,0.19,0.13
418,0.15,0.19,0.19,0.3,0.33,0.35,0.29,0.34,0.13
419,0.22,0.21,0.28,0.36,0.27,0.29,0.29,0.18,0.25
420,0.16,0.22,0.16,0.23,0.19,0.28,0.19,0.2,0.13
421,0.09,,0.05,0.14,,,,0.12,0.11
422,0.2,0.15,0.2,0.22,0.11,0.26,0.31,0.23,0.27
423,0.25,0.24,0.2,0.19,0.29,0.22,0.14,0.35,0.23
424,,0.08,,0.09,,,,,0.07
425,0.07,0.11,0.07,0.1,0.17,,0.22,0.12,0.09
426,0.24,0.28,0.2,0.17,0.3,0.23,0.23,0.16,0.23
428,0.09,0.15,0.13,0.25,0.23,0.23,0.12,0.12,0.12
430,0.3,0.28,0.25,0.45,0.52,0.34,0.31,0.47,0.56
431,0.2,0.2,0.25,0.26,0.25,0.16,0.16,0.25,0.17
432,0.39,0.43,0.34,0.25,0.25,0.29,0.24,0.27,0.21
433,0.2,0.11,0.12,0.13,0.13,0.11,,0.11,0.1
434,0.14,0.18,0.11,0.22,0.2,0.21,0.18,0.13,0.13
435,,,0.05,,,,,,0.06
436,0.29,0.14,0.24,0.19,0.2,0.22,0.24,0.21,0.31
437,0.16,0.1,0.19,0.14,0.13,0.21,0.15,0.24,0.18
438,0.11,0.08,0.18,0.21,0.24,0.25,0.36,0.34,0.34
442,0.3,0.3,0.24,0.38,0.29,0.39,0.3,0.3,0.34
443,0.14,0.16,0.32,0.15,0.18,,0.12,0.22,0.12
444,0.3,0.33,0.22,0.25,0.26,0.19,0.13,0.27,0.26
445,0.22,0.31,0.29,0.3,0.29,0.2,0.34,0.22,0.2
446,0.11,0.08,0.11,0.17,,0.11,0.19,0.07,0.15
447,0.09,0.12,0.2,0.19,0.23,0.14,0.19,0.28,0.24
448,0.17,0.25,0.22,0.25,0.29,0.19,0.16,0.35,0.33
449,0.06,0.1,0.14,0.13,0.16,,0.11,0.22,0.13
450,0.3,0.3,0.43,0.25,0.25,0.12,0.31,0.3,0.24
451,0.37,0.32,0.43,0.48,0.41,0.51,0.57,0.44,0.7
452,0.14,0.08,,0.12,0.13,,,0.12,0.1
453,0.07,0.14,0.18,0.17,0.13,0.11,0.12,0.21,0.13
454,0.16,0.18,0.25,0.15,0.14,0.15,0.14,0.21,0.16
455,0.14,0.17,0.25,0.17,0.19,0.19,0.17,0.18,0.16
456,,,,,,,,,
457,0.18,0.18,0.15,0.07,,0.18,0.11,0.13,0.16
458,0.11,0.08,0.16,0.14,0.11,,0.16,0.13,0.21
459,0.36,0.46,0.39,0.35,0.33,0.29,0.44,0.32,0.35
460,0.38,0.33,0.4,0.37,0.4,0.2,0.37,0.37,0.43
462,0.12,0.13,0.11,0.14,0.1,0.14,0.17,0.17,0.21
463,0.29,0.15,0.25,0.15,0.16,0.14,0.18,0.16,0.15
464,0.31,0.31,0.34,0.4,0.33,0.32,0.44,0.31,0.49
465,0.16,0.14,0.12,0.11,0.14,0.13,0.18,0.14,0.08
466,0.19,0.24,0.24,0.21,0.27,0.19,0.24,0.27,0.38
467,0.32,0.28,0.34,0.24,0.28,0.36,0.39,0.43,0.39
468,,,0.05,,,,,,
469,0.19,0.09,0.22,0.14,0.16,0.27,0.18,0.17,0.23
470,0.12,0.17,0.23,0.16,0.25,0.18,0.29,0.28,0.2
471,0.26,0.17,0.14,0.28,0.27,0.23,0.19,0.23,0.2
472,0.07,0.05,0.07,,,0.13,0.11,0.09,0.13
473,0.13,0.11,0.1,0.12,0.13,,0.17,0.17,0.11
474,0.16,0.07,0.15,0.22,0.12,0.15,0.3,0.23,0.24
475,0.22,0.09,0.11,0.15,,0.18,0.15,0.16,0.22
476,0.14,0.23,0.1,0.15,,0.2,0.19,0.26,0.27
