id,y_2017,y_2018,y_2020,y_2021,y_2023
2,2.241,2.243,2.143,2.143,2.143
3,8.816,9.758,12.121,12.121,12.121
4,1.089,1.12,1.168,1.168,1.168
5,0.79,0.772,0.772,0.772,0.772
6,1.871,1.839,1.797,1.797,1.797
7,1.325,1.33,1.305,1.305,1.305
8,1.846,1.926,1.854,1.854,1.854
9,0.602,0.622,0.644,0.644,0.644
10,3.788,3.814,3.206,3.206,3.206
11,2.651,2.695,2.812,2.812,2.812
12,2.731,2.739,2.727,2.727,2.727
13,3.599,3.559,3.554,3.554,3.554
14,3.769,3.761,3.752,3.752,3.752
15,2.179,2.185,2.031,2.031,2.031
16,4.757,4.739,5.051,5.051,5.051
17,3.372,3.392,3.202,3.202,3.202
18,3.281,3.372,3.487,3.487,3.487
19,3.658,3.654,3.733,3.733,3.733
20,3.146,3.146,3.12,3.12,3.12
21,3.009,2.976,2.858,2.858,2.858
22,1.345,1.328,2.48,2.48,2.48
23,1.111,1.116,1.27,1.27,1.27
24,1.129,1.056,0.91,0.91,0.91
25,2.998,3.027,3.066,3.066,3.066
26,3.096,3.131,2.915,2.915,2.915
27,2.721,2.724,2.692,2.692,2.692
28,1.17,1.204,1.216,1.216,1.216
29,1.237,1.24,1.297,1.297,1.297
30,2.695,2.707,2.28,2.28,2.28
31,1.68,1.705,1.805,1.805,1.805
32,0.337,0.337,0.297,0.297,0.297
33,1.35,1.349,1.45,1.45,1.45
34,2.257,2.455,3.535,3.535,3.535
35,2.245,2.481,2.833,2.833,2.833
36,3.076,3.088,2.779,2.779,2.779
37,1.889,1.931,1.988,1.988,1.988
38,2.397,2.385,2.223,2.223,2.223
39,2.938,2.95,2.901,2.901,2.901
40,3.22,3.289,3.033,3.033,3.033
41,1.571,1.571,1.482,1.482,1.482
42,2.529,2.537,2.685,2.685,2.685
43,1.566,1.56,1.57,1.57,1.57
44,0.933,0.952,1.034,1.034,1.034
45,3.749,4.783,6.073,6.073,6.073
46,2.476,2.476,2.148,2.148,2.148
47,1.091,1.112,1.051,1.051,1.051
48,1.805,1.8,1.822,1.822,1.822
49,2.67,2.683,2.72,2.72,2.72
50,3.09,3.086,2.878,2.878,2.878
51,1.447,2.172,1.887,1.887,1.887
52,1.62,2.033,1.726,1.726,1.726
53,3.035,3.07,3.094,3.094,3.094
54,1.813,1.824,1.785,1.785,1.785
55,2.028,2.026,1.899,1.899,1.899
56,0.775,0.775,0.72,0.72,0.72
57,1.638,1.632,1.789,1.789,1.789
58,1.523,1.53,1.419,1.419,1.419
59,2.646,2.643,2.576,2.576,2.576
60,5.314,5.314,4.24,4.24,4.24
61,1.202,1.202,1.167,1.167,1.167
62,5.491,5.727,5.086,5.086,5.086
64,5.463,5.457,5.318,5.318,5.318
65,2.225,2.23,2.311,2.311,2.311
66,2.736,2.746,2.679,2.679,2.679
67,1.148,1.148,1.564,1.564,1.564
68,2.479,2.479,2.702,2.702,2.702
69,1.39,1.392,1.718,1.718,1.718
70,1.287,1.284,1.246,1.246,1.246
71,4.167,4.193,3.679,3.679,3.679
72,3.431,4.32,3.36,3.36,3.36
73,2.951,3.056,3.621,3.621,3.621
74,1.137,1.136,1.141,1.141,1.141
75,2.049,2.067,2.587,2.587,2.587
76,3.39,3.39,3.254,3.254,3.254
77,5.969,5.969,5.524,5.524,5.524
78,2.068,2.068,2.465,2.465,2.465
79,2.28,2.292,1.883,1.883,1.883
80,2.218,2.211,2.093,2.093,2.093
81,1.207,1.207,1.14,1.14,1.14
82,3.251,3.321,2.785,2.785,2.785
83,0.878,0.882,1.821,1.821,1.821
84,0.618,0.703,0.58,0.58,0.58
85,1.989,1.978,1.741,1.741,1.741
86,3.144,3.138,2.399,2.399,2.399
87,1.664,1.698,1.32,1.32,1.32
88,1.253,1.268,1.304,1.304,1.304
89,1.542,1.546,1.506,1.506,1.506
90,2.004,2.016,1.651,1.651,1.651
91,2.424,2.431,2.375,2.375,2.375
92,2.406,2.642,2.477,2.477,2.477
93,1.376,1.344,1.305,1.305,1.305
94,1.104,1.075,1.221,1.221,1.221
95,1.673,1.673,1.633,1.633,1.633
96,4.562,4.681,5.109,5.109,5.109
97,3.85,3.916,4.005,4.005,4.005
98,2.862,3.306,3.637,3.637,3.637
99,1.575,1.584,1.738,1.738,1.738
100,1.748,1.733,1.835,1.835,1.835
101,2.335,2.331,2.061,2.061,2.061
102,1.479,1.482,1.321,1.321,1.321
103,1.556,1.56,1.944,1.944,1.944
105,1.879,2.074,1.979,1.979,1.979
106,1.614,1.607,1.436,1.436,1.436
107,1.404,1.354,2.199,2.199,2.199
108,1.436,1.436,1.374,1.374,1.374
109,2.652,2.676,2.616,2.616,2.616
110,1.87,1.865,1.901,1.901,1.901
111,3.047,3.842,4.997,4.997,4.997
112,1.69,1.739,1.741,1.741,1.741
113,4.209,4.281,4.656,4.656,4.656
114,1.521,1.548,1.269,1.269,1.269
115,4.929,4.929,5.4,5.4,5.4
116,4.053,4.199,4.618,4.618,4.618
117,4.041,4.294,4.761,4.761,4.761
118,1.288,1.292,1.237,1.237,1.237
119,1.367,1.36,1.886,1.886,1.886
120,1.493,1.554,1.639,1.639,1.639
121,2.282,2.295,2.344,2.344,2.344
122,,,,,
123,2.552,2.544,2.493,2.493,2.493
124,2.052,2.091,1.899,1.899,1.899
125,3.303,3.398,3.295,3.295,3.295
126,0.741,0.905,1.344,1.344,1.344
127,2.396,2.722,2.629,2.629,2.629
128,2.86,2.869,2.65,2.65,2.65
129,2.223,2.22,2.157,2.157,2.157
130,1.815,1.966,2.241,2.241,2.241
131,2.163,2.168,2.2,2.2,2.2
132,0.523,0.517,0.544,0.544,0.544
133,1.083,0.942,1.172,1.172,1.172
134,1.264,1.266,1.191,1.191,1.191
