id,y_2011,y_2013,y_2015,y_2016,y_2018,y_2020,y_2021,y_2022,y_2023
86,18.0,43.0,137.0,29.0,9.0,10.0,11.0,16.0,23.0
87,3.0,18.0,15.0,8.0,6.0,9.0,7.0,5.0,10.0
88,15.0,20.0,25.0,29.0,11.0,4.0,7.0,5.0,6.0
89,7.0,7.0,3.0,4.0,4.0,2.0,1.0,0.0,0.0
90,18.0,17.0,9.0,18.0,2.0,6.0,3.0,4.0,7.0
91,2.0,7.0,4.0,4.0,1.0,1.0,4.0,1.0,4.0
92,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
93,6.0,6.0,0.0,5.0,4.0,16.0,6.0,1.0,1.0
94,1.0,4.0,0.0,4.0,2.0,2.0,1.0,2.0,3.0
95,0.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0
96,5.0,3.0,5.0,4.0,5.0,3.0,2.0,5.0,5.0
97,3.0,2.0,2.0,1.0,1.0,12.0,4.0,0.0,0.0
98,2.0,2.0,4.0,1.0,0.0,0.0,0.0,1.0,1.0
99,1.0,2.0,4.0,4.0,3.0,1.0,1.0,3.0,4.0
100,4.0,18.0,12.0,16.0,3.0,5.0,6.0,5.0,8.0
101,11.0,23.0,16.0,12.0,3.0,4.0,6.0,1.0,4.0
102,3.0,3.0,9.0,8.0,0.0,1.0,0.0,0.0,2.0
103,7.0,7.0,4.0,4.0,0.0,3.0,4.0,0.0,6.0
105,1.0,3.0,3.0,2.0,0.0,1.0,1.0,1.0,1.0
106,18.0,11.0,10.0,10.0,2.0,2.0,5.0,10.0,12.0
107,0.0,3.0,2.0,2.0,3.0,4.0,1.0,5.0,8.0
108,,,,,,,,,
109,1.0,1.0,0.0,0.0,0.0,0.0,,1.0,3.0
110,1.0,3.0,2.0,1.0,2.0,1.0,2.0,0.0,1.0
111,0.0,2.0,3.0,3.0,2.0,3.0,3.0,0.0,0.0
112,0.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0
113,0.0,9.0,3.0,6.0,2.0,1.0,1.0,4.0,6.0
114,10.0,8.0,13.0,16.0,9.0,7.0,2.0,3.0,4.0
115,1.0,0.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0
116,,,,,,,,,
117,3.0,1.0,9.0,6.0,0.0,1.0,0.0,2.0,3.0
118,2.0,0.0,1.0,1.0,,,,,
119,1.0,3.0,7.0,9.0,1.0,0.0,0.0,3.0,4.0
120,12.0,24.0,28.0,23.0,6.0,4.0,5.0,6.0,11.0
121,10.0,17.0,5.0,4.0,1.0,8.0,3.0,6.0,6.0
122,,,,,,,,,
123,9.0,8.0,14.0,16.0,9.0,8.0,6.0,6.0,8.0
124,12.0,16.0,24.0,15.0,13.0,12.0,9.0,13.0,15.0
125,3.0,6.0,3.0,4.0,8.0,7.0,6.0,6.0,6.0
126,0.0,2.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0
127,2.0,5.0,6.0,8.0,13.0,40.0,35.0,14.0,27.0
128,30.0,30.0,32.0,46.0,5.0,8.0,2.0,13.0,17.0
129,0.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0
130,0.0,0.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0
131,0.0,3.0,3.0,2.0,1.0,0.0,1.0,0.0,0.0
132,0.0,3.0,1.0,2.0,0.0,1.0,2.0,1.0,1.0
133,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0
134,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0
135,5.0,10.0,3.0,12.0,14.0,4.0,12.0,7.0,20.0
136,1.0,3.0,1.0,1.0,2.0,0.0,0.0,2.0,2.0
137,2.0,4.0,4.0,3.0,3.0,0.0,2.0,1.0,4.0
138,2.0,9.0,14.0,7.0,0.0,3.0,2.0,1.0,3.0
139,2.0,5.0,5.0,9.0,2.0,2.0,4.0,1.0,3.0
140,7.0,11.0,14.0,13.0,6.0,5.0,4.0,4.0,5.0
141,10.0,17.0,6.0,8.0,4.0,5.0,5.0,6.0,8.0
142,7.0,14.0,24.0,9.0,5.0,6.0,10.0,10.0,12.0
143,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
