"id","y_2011","y_2013","y_2015","y_2017","y_2020","y_2022"
215,270,0,0,0,0,0
216,354,356,353,354,352,370
217,248,100,101,0,0,86
218,1077,1000,1000,825,826,827
219,31,31,31,31,32,157
220,654,627,654,623,541,651
221,991,998,1024,1170,1171,1172
222,44,42,42,42,43,110
223,678,675,675,657,659,658
224,1062,1062,1062,513,511,511
225,405,0,0,486,0,487
226,412,191,139,140,139,139
227,837,838,840,840,841,844
228,1,22,22,10,0,50
229,406,437,509,490,544,639
230,960,1213,1216,1212,1432,1145
231,77,122,231,135,389,571
232,625,632,763,704,832,832
233,1127,1127,844,842,1366,1367
234,539,557,552,542,606,943
235,866,730,731,309,434,526
236,324,0,0,0,0,0
237,792,803,738,969,597,921
238,663,795,810,714,832,857
240,782,783,781,782,1043,1060
241,193,0,0,0,0,0
242,491,492,497,36,0,358
243,15,14,14,42,148,312
244,691,690,495,513,330,519
245,646,401,401,334,641,637
246,1206,1202,1202,945,953,953
247,454,454,453,453,458,458
248,836,38,42,38,352,352
249,531,531,531,531,522,522
250,297,296,328,296,297,296
251,586,625,647,654,687,687
252,69,69,70,17,74,89
253,14,14,27,27,27,27
254,329,314,303,304,23,394
255,586,225,252,491,441,701
256,82,66,72,111,431,457
257,580,598,751,933,1983,1984
258,940,940,939,1002,1081,1089
259,979,981,979,979,1034,1036
260,1235,1235,1236,1239,1339,1344
261,546,452,405,134,134,144
262,162,163,107,15,15,708
263,304,328,396,402,425,425
264,880,737,753,434,685,773
265,418,418,418,373,374,374
266,363,320,320,320,319,404
267,1241,1528,1520,1519,844,844
268,695,696,696,696,685,703
269,757,339,340,341,361,123
270,598,0,0,0,0,0
271,448,448,448,446,445,445
272,560,560,560,560,0,0
273,669,679,3,3,2,2
274,554,554,554,554,554,554
275,732,728,728,408,728,729
276,10,10,10,10,46,46
277,449,378,395,320,870,1031
278,841,852,852,852,869,1013
279,746,619,619,595,594,594
280,16,14,2,23,0,18
281,460,481,481,481,586,654
282,473,484,480,261,258,307
283,1055,862,997,1001,793,816
284,2,2,0,0,884,972
285,,,,,,
286,0,0,0,0,0,0
287,619,884,887,372,1075,1075
288,742,829,845,850,854,1241
289,821,826,837,439,1050,1197
290,221,406,416,402,323,1496
291,998,998,998,985,996,996
292,420,415,416,406,394,401
293,359,354,355,353,352,361
294,435,434,432,476,480,485
295,438,521,521,515,514,514
296,239,250,269,307,474,474
297,103,102,102,102,102,102
298,799,798,763,763,763,763
299,1126,926,1165,1084,1026,1166
300,116,569,113,569,569,570
301,736,739,752,838,623,837
302,804,527,267,267,267,267
303,884,884,884,884,944,943
304,378,378,378,378,378,378
305,335,337,287,272,347,524
306,433,359,355,410,501,490
307,1101,1101,1094,1435,1414,1537
308,320,456,338,320,320,319
309,102,108,132,133,133,133
310,722,722,725,563,565,567
311,593,581,577,489,491,498
312,624,624,623,622,621,622
313,574,575,575,560,424,774
314,948,935,939,922,934,937
315,320,395,396,402,1345,1376
316,1449,1449,1449,1449,1433,1433
317,42,140,141,141,139,140
318,65,173,173,251,251,280
319,1015,1086,1085,1025,1619,1664
320,259,288,278,232,263,261
321,481,473,477,476,471,522
322,426,426,426,357,357,357
323,721,721,764,540,542,891
324,69,4,4,3,3,149
325,1052,1013,1010,1017,1040,1044
326,307,307,307,306,308,308
327,627,626,626,626,759,928
328,357,372,372,356,171,172
329,759,758,756,761,657,656
330,655,432,465,209,0,210
331,677,677,677,691,1456,1456
332,108,108,107,103,103,103
333,1022,1018,1028,1005,1115,1145
334,360,356,356,356,356,356
335,862,426,429,83,83,83
336,899,894,911,1099,2333,2647
337,334,333,599,356,354,356
338,1053,1053,1334,1295,1918,1918
339,889,954,1099,1341,1418,2076
343,940,844,858,860,1058,1168
344,727,752,787,839,847,847
345,315,275,275,255,223,256
346,818,815,815,816,655,656
347,278,347,347,348,404,475
348,1114,850,917,952,591,1052
349,577,576,576,452,311,565
350,327,0,0,0,0,0
351,227,0,0,0,0,0
352,1142,1141,1142,1142,1142,1045
353,444,100,106,103,170,538
354,1012,1012,1012,1012,1012,1012
355,1049,1049,1049,1049,1058,1058
356,653,657,1010,777,783,934
357,1401,1401,1440,1446,1276,1237
