"id","y_2011","y_2013","y_2015","y_2016","y_2017","y_2021"
335,,,,,,
336,0.01,0.01,0.01,0.0137,0.01,0.0137
337,,,0.02,0.0222,0.02,0.0222
338,,,,,,0.0065
342,0.01,0.01,0.01,0.0059,0.01,0.0059
343,0,0,0,0.0042,0,0.0042
344,,,,,,
345,0.01,0.01,0.01,0.01,0.01,0.01
346,0.01,0.01,0.01,0.0118,0.01,0.0118
347,0.01,0.01,0.01,0.0094,0.01,0.0094
348,0.06,0.06,0.06,0.056,0.06,0.056
349,0.03,0.03,0.03,0.0266,0.03,0.0266
350,0.02,0.02,0.02,0.0152,0.02,0.0152
351,0.01,0.01,0.01,0.0086,0.01,0.0086
352,0,0,0,0.0024,0,0.0024
353,0.1,0.1,0.05,0.0548,0.06,0.0575
354,0.04,0.04,0.02,0.0178,0.02,0.0178
355,0.07,0.07,0.07,0.0437,0.04,0.0437
356,,,,,,
357,0,0,0,0.0044,0,0.0044
358,0.05,0.05,0.05,0.0492,0.05,0.0492
359,,,,,,
360,0.06,0.06,0.06,0.0582,0.06,0.0582
361,0.04,0.04,0.04,0.0406,0.04,0.0406
362,0.06,0.06,0.06,0.0425,0.04,0.0425
363,0.04,0.04,0.04,0.0442,0.04,0.0442
364,0.03,0.03,0.03,0.0258,0.03,0.0258
365,0.01,0.01,0.01,0.006,0.01,0.006
366,0.02,0.02,0.02,0.0224,0.02,0.0224
367,0.02,0.02,0.02,0.0205,0.02,0.0205
368,0.07,0.07,0.07,0.0471,0.05,0.0471
369,0.01,0.01,0.01,,,
370,0.03,0.03,0.03,0.0319,0.03,0.0319
371,0.02,0.02,0.02,0.024,0.02,0.024
372,0.03,0.03,0.03,0.0295,0.03,0.0295
373,0.02,0.02,0.02,0.0154,0.02,0.0154
374,0,0,0,0.001,0,0.0058
375,0.05,0.05,0.02,0.0216,0.02,0.0216
376,0.06,0.06,0.06,0.0607,0.06,0.0608
377,0.05,0.05,0.05,0.0457,0.05,0.0458
378,0.02,0.02,0.02,0.0245,0.03,0.0369
379,0.07,0.07,0.06,0.0644,0.06,0.0644
380,0.07,0.07,0.07,0.0667,0.07,0.0667
381,0.01,0.01,0.01,0.0094,0.01,0.0094
382,0.02,0.02,0.02,0.0235,0.02,0.0235
383,0.01,0.01,0.01,0.0144,0.01,0.0144
385,0,0,0,0.0011,0,0.0011
386,0,0,0,,,
387,0.02,0.02,0.02,0.0246,0.03,0.0246
388,0.01,0.01,0.01,0.0088,0.01,0.0088
389,0,0,0,0.0041,0,0.0041
390,,,,,,
391,,,,,,
392,0.1,0.1,0.08,0.0781,0.08,0.0781
393,0.06,0.06,0.06,0.063,0.06,0.0631
394,0,0,0,0.0014,0,0.0014
395,0.01,0.01,0.01,0.0093,0.01,0.0151
396,0.1,0.1,0.1,0.0988,0.1,0.0988
397,,,,,,
398,0.01,0.01,0.01,0.0073,0.01,0.0073
399,0.04,0.04,0.04,0.0339,0.03,0.0339
400,0.03,0.03,0.03,0.0325,0.03,0.0325
401,,,,,,
402,,,,,,
403,0.02,0.02,0.02,0.0201,0.02,0.0201
404,0,0,0,0.0017,0,0.0017
405,,,,,,
406,0.02,0.02,0.02,0.0166,0.02,0.0166
407,0.02,0.02,0.02,0.0203,0.02,0.0203
408,0.05,0.05,0.05,0.0514,0.05,0.0514
409,,,,,,
410,,,,,,
411,0.01,0.01,0.01,0.0095,0.01,0.0095
412,0.05,0.05,0.05,0.045,0.05,0.0451
413,0.02,0.02,0.02,0.0152,0.02,0.0152
416,0.03,0.03,0.02,0.0248,0.03,0.0248
417,0.07,0.07,0.07,0.0666,0.07,0.0666
418,0.04,0.04,0.04,0.0374,0.04,0.0374
419,0.07,0.07,0.06,0.0649,0.07,0.0649
420,0.06,0.06,0.06,0.0571,0.06,0.0571
421,,,,,,
422,0.05,0.05,0.05,0.0456,0.05,0.0456
423,0.07,0.07,0.07,0.0735,0.07,0.0735
424,,,,,,
425,0.02,0.02,0.02,0.0218,0.02,0.0218
426,0.01,0.01,0.01,0.0093,0.01,0.0151
428,0.01,0.01,0.01,0.0066,0.01,0.0066
430,0.08,0.08,0.08,0.0785,0.08,0.0786
431,0.01,0.01,0.01,0.0119,0.01,0.0119
432,,,,,,
433,0.01,0.01,0.01,0.0069,0.01,0.0069
434,0.13,0.13,0.13,0.1281,0.13,0.1282
435,0.03,0.03,0.03,0.0265,0.03,0.0265
436,0.01,0.01,0.01,0.0118,0.01,0.0118
