"id","y_2000","y_2010","y_2013","y_2015","y_2016","y_2017","y_2018","y_2020","y_2022"
2,411.226,411.226,411.226,411.226,410.558,410.558,410.558,410.558,411.1116
3,1155.878,1155.878,1155.878,1155.878,1155.897,1155.897,1155.897,1155.897,1155.559
4,329.248,329.248,329.248,329.248,329.242,329.242,329.242,329.242,332.1384
5,167.144,167.144,167.144,167.144,167.142,167.142,167.142,167.142,167.0984
6,403.229,403.229,403.229,403.229,403.221,403.221,403.221,403.221,403.1171
7,547.912,547.912,547.912,547.912,547.902,547.902,547.902,547.902,548.2084
8,596.542,596.542,596.542,596.542,596.529,596.529,596.529,596.529,608.2327
9,93.564,93.564,93.564,93.564,93.563,93.563,93.563,93.563,93.5383
10,551.256,551.256,551.256,551.256,551.246,551.246,551.246,551.246,552.5526
11,510.099,510.099,510.099,510.099,510.089,510.089,510.089,510.089,517.2045
12,158.841,158.841,158.841,158.841,158.838,158.838,158.838,158.838,164.5759
13,457.42,457.42,457.42,457.42,457.412,457.412,457.412,457.412,457.2927
14,436.161,436.161,436.161,436.161,436.152,436.152,436.152,436.152,436.0395
15,690.266,690.266,690.266,690.266,690.254,690.254,690.254,690.254,692.5416
16,725.322,725.322,725.322,725.322,723.974,723.974,723.974,723.974,726.8167
17,453.564,453.564,453.564,453.564,453.564,453.564,453.564,453.564,454.8613
18,615.18,615.18,615.18,615.18,615.168,615.168,615.168,615.168,616.9546
19,838.04,838.04,838.04,838.04,838.024,838.024,838.024,838.024,842.7942
20,399.223,399.223,399.223,399.223,399.216,399.216,399.216,399.216,400.9161
21,912.338,912.338,912.338,912.338,912.321,912.321,912.321,912.321,912.0854
22,314.255,314.255,314.255,314.255,314.25,314.25,314.25,314.25,314.1675
23,281.167,281.167,281.167,281.167,281.161,281.161,281.161,281.161,281.0899
24,180.255,180.255,180.255,180.255,180.077,180.077,180.077,180.077,180.2045
25,653.016,653.016,653.016,653.016,653.005,653.005,653.005,653.005,675.7493
26,1128.156,1128.156,1128.156,1128.156,1128.502,1128.502,1128.502,1128.502,1136.2576
27,320.826,320.826,320.826,320.826,320.821,320.821,320.821,320.821,321.2798
28,194.036,194.036,194.036,194.036,194.033,194.033,194.033,194.033,193.9829
29,408.309,408.309,408.309,408.309,408.301,408.301,408.301,408.301,424.1441
30,476.84,476.84,476.84,476.84,477.158,477.158,477.158,477.158,476.7073
31,384.715,384.715,384.715,384.715,384.708,384.708,384.708,384.708,384.7999
32,86.835,86.835,86.835,86.835,86.833,86.833,86.833,86.833,86.8114
33,259.085,259.085,259.085,259.085,259.08,259.08,259.08,259.08,259.0134
34,928.051,928.051,928.051,928.051,928.197,928.197,928.197,928.197,946.0961
35,2279.343,2279.343,2279.343,2279.343,2279.301,2279.301,2279.301,2279.301,2572.2862
36,593.652,593.652,593.652,593.652,593.641,593.641,593.641,593.641,594.3524
37,243.224,243.224,243.224,243.224,243.219,243.219,243.219,243.219,243.157
38,1887.14,1887.14,1887.14,1887.14,1874.992,1874.992,1874.992,1874.992,1910.4838
39,668.818,668.818,668.818,668.818,668.805,668.805,668.805,668.805,679.8683
40,347.881,347.881,347.881,347.881,347.875,347.875,347.875,347.875,350.3733
41,313.154,313.154,313.154,313.154,313.149,313.149,313.149,313.149,313.4168
42,352.278,352.278,352.278,352.278,352.271,352.271,352.271,352.271,352.1816
43,358.095,358.095,358.095,358.095,358.088,358.088,358.088,358.088,357.9974
44,223.149,223.149,223.149,223.149,223.145,223.145,223.145,223.145,224.2629
45,952.283,952.283,952.283,952.283,965.138,965.138,965.138,965.138,989.0346
46,286.527,286.527,286.527,286.527,286.522,286.522,286.522,286.522,286.4485
47,139.456,139.456,139.456,139.456,139.453,139.453,139.453,139.453,139.4174
48,1896.344,1896.344,1896.344,1896.344,1896.299,1896.299,1896.299,1896.299,1908.0869
49,1203.984,1203.984,1203.984,1203.984,1203.962,1203.962,1203.962,1203.962,1211.9031
50,267.689,267.689,267.689,267.689,267.684,267.684,267.684,267.684,267.6151
51,281.899,281.899,281.899,281.899,281.893,281.893,281.893,281.893,281.8196
52,501.484,501.484,501.484,501.484,501.475,501.475,501.475,501.475,504.0713
53,436.891,436.891,436.891,436.891,436.883,436.883,436.883,436.883,438.3473
54,833.491,833.491,833.491,833.491,833.696,833.696,833.696,833.696,839.3785
55,552.613,552.613,552.613,552.613,552.603,552.603,552.603,552.603,555.1722
56,293.45,293.45,293.45,293.45,293.444,293.444,293.444,293.444,306.2061
57,167.685,167.685,167.685,167.685,167.682,167.682,167.682,167.682,167.6382
58,218.507,218.507,218.507,218.507,218.503,218.503,218.503,218.503,218.4471
59,344.538,344.538,344.538,344.538,344.53,344.53,344.53,344.53,353.1139
60,801.078,801.078,801.078,801.078,801.064,801.064,801.064,801.064,804.743
61,301.212,301.212,301.212,301.212,301.206,301.206,301.206,301.206,301.1294
62,291.053,291.053,291.053,291.053,291.047,291.047,291.047,291.047,77.3068
64,381.514,381.514,381.514,381.514,381.506,381.506,381.506,381.506,179.4192
65,360.802,360.802,360.802,360.802,360.795,360.795,360.795,360.795,361.5533
66,365.493,365.493,365.493,365.493,367.748,367.748,367.748,367.748,375.328
67,98.979,98.979,98.979,98.979,98.978,98.978,98.978,98.978,98.9524
68,1268.909,1268.909,1268.909,1268.909,1264.525,1264.525,1264.525,1264.525,1269.339
69,379.595,379.595,379.595,379.595,379.588,379.588,379.588,379.588,380.5227
70,295.742,295.742,295.742,295.742,295.737,295.737,295.737,295.737,295.6601
71,355.153,355.153,355.153,355.153,354.981,354.981,354.981,354.981,368.3394
72,1162.615,1162.615,1162.615,1162.615,1164.226,1164.226,1164.226,1164.226,1163.7936
73,4078.693,4078.693,4078.693,4078.693,4078.458,4078.458,4078.458,4078.458,4286.1841
74,200.107,200.107,200.107,200.107,200.104,200.104,200.104,200.104,200.6061
75,338.57,338.57,338.57,338.57,343.231,343.231,343.231,343.231,340.8309
76,1295.548,1295.548,1295.548,1295.548,1299.082,1299.082,1299.082,1299.082,1307.0512
77,1026.187,1026.187,1026.187,1026.187,1022.585,1022.585,1022.585,1022.585,1040.8454
78,630.347,630.347,630.347,630.347,634.305,634.305,634.305,634.305,634.7083
79,73.138,73.138,73.138,73.138,73.137,73.137,73.137,73.137,73.1184
80,689.032,689.032,689.032,689.032,689.204,689.204,689.204,689.204,690.296
81,193.239,193.239,193.239,193.239,190.514,190.514,190.514,190.514,193.2042
82,380.409,380.409,380.409,380.409,374.469,374.469,374.469,374.469,380.4543
83,2398.963,2398.963,2398.963,2398.963,2398.918,2398.918,2398.918,2398.918,2993.6887
84,2485.23,2485.23,2485.23,2485.23,2482.487,2482.487,2482.487,2482.487,2501.5391
85,275.571,275.571,275.571,275.571,275.566,275.566,275.566,275.566,275.4941
86,99.068,99.068,99.068,99.068,99.066,99.066,99.066,99.066,99.0405
87,195.844,195.844,195.844,195.844,195.841,195.841,195.841,195.841,195.7904
88,429.597,429.597,429.597,429.597,429.589,429.589,429.589,429.589,429.5375
89,237.682,237.682,237.682,237.682,237.678,237.678,237.678,237.678,237.6163
90,249.843,249.843,249.843,249.843,249.838,249.838,249.838,249.838,249.7738
91,282.566,282.566,282.566,282.566,282.559,282.559,282.559,282.559,283.0594
92,270.023,270.023,270.023,270.023,272.116,272.116,272.116,272.116,269.9489
